V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
16121,123,867,0,5,8,6,2,2,213,1,3,80
16122,123,867,0,5,8,6,2,1,179,2,2,80
16123,123,867,0,5,8,6,2,2,93,3,1,80
16163,123,893,1,7,5,3,9,1,380,1,2,81
16164,123,893,1,7,5,3,9,2,173,2,1,81
16231,123,2889,0,4,6,7,3,2,171,1,3,82
16232,123,2889,0,4,6,7,3,1,292,2,2,82
16233,123,2889,0,4,6,7,3,2,1865,3,1,82
16503,123,1117,0,6,7,6,3,2,398,1,2,83
16504,123,1117,0,6,7,6,3,1,197,2,1,83
16755,123,1123,1,7,5,3,9,2,147,1,3,84
16756,123,1123,1,7,5,3,9,1,481,2,2,84
16757,123,1123,1,7,5,3,9,2,52,3,1,84
16822,123,818,0,4,7,7,2,2,307,1,2,85
16823,123,818,0,4,7,7,2,1,180,2,1,85
17126,123,1149,1,7,3,4,6,1,218,1,3,86
17127,123,1149,1,7,3,4,6,2,189,2,2,86
17128,123,1149,1,7,3,4,6,1,283,3,1,86
17158,123,1363,1,4,6,4,9,1,305,1,3,87
17159,123,1363,1,4,6,4,9,2,332,2,2,87
17160,123,1363,1,4,6,4,9,1,270,3,1,87
17239,123,926,0,6,7,7,3,2,260,1,3,88
17240,123,926,0,6,7,7,3,1,126,2,2,88
17241,123,926,0,6,7,7,3,2,101,3,1,88
17322,123,997,1,7,5,3,6,1,718,1,1,89
17399,123,945,1,6,5,2,7,1,272,1,2,90
17400,123,945,1,6,5,2,7,2,264,2,1,90
17574,123,1032,0,5,7,8,2,1,118,1,2,91
17575,123,1032,0,5,7,8,2,2,615,2,1,91
17624,123,1916,0,6,7,8,3,2,168,1,3,92
17625,123,1916,0,6,7,8,3,1,596,2,2,92
17626,123,1916,0,6,7,8,3,2,598,3,1,92
17738,123,946,0,6,7,3,8,2,167,1,3,93
17739,123,946,0,6,7,3,8,1,276,2,2,93
17740,123,946,0,6,7,3,8,2,59,3,1,93
17834,123,1300,1,7,5,2,6,1,306,1,3,94
17835,123,1300,1,7,5,2,6,2,471,2,2,94
17836,123,1300,1,7,5,2,6,1,99,3,1,94
17873,123,804,1,8,7,2,8,1,171,1,2,95
17874,123,804,1,8,7,2,8,2,351,2,1,95
18153,123,898,0,7,6,8,3,2,218,1,3,96
18154,123,898,0,7,6,8,3,1,136,2,2,96
18155,123,898,0,7,6,8,3,2,208,3,1,96
18239,123,774,0,5,7,9,2,1,128,1,2,97
18240,123,774,0,5,7,9,2,2,344,2,1,97
18916,123,3320,0,5,7,7,4,2,177,1,5,98
18917,123,3320,0,5,7,7,4,1,247,2,4,98
18918,123,3320,0,5,7,7,4,2,81,3,3,98
18919,123,3320,0,5,7,7,4,1,1020,4,2,98
18920,123,3320,0,5,7,7,4,2,1075,5,1,98
19025,123,1138,1,5,4,2,6,2,345,1,2,99
19026,123,1138,1,5,4,2,6,1,473,2,1,99
19077,123,1015,0,3,8,6,2,2,336,1,3,100
19078,123,1015,0,3,8,6,2,1,275,2,2,100
19079,123,1015,0,3,8,6,2,2,9,3,1,100
19180,123,3047,0,5,6,8,3,2,149,1,4,101
19181,123,3047,0,5,6,8,3,1,551,2,3,101
19182,123,3047,0,5,6,8,3,2,981,3,2,101
19183,123,3047,0,5,6,8,3,1,719,4,1,101
19225,123,1130,0,6,7,8,4,1,117,1,4,102
19226,123,1130,0,6,7,8,4,2,109,2,3,102
19227,123,1130,0,6,7,8,4,1,368,3,2,102
19228,123,1130,0,6,7,8,4,2,81,4,1,102
19287,123,1876,0,6,6,3,8,2,156,1,4,103
19288,123,1876,0,6,6,3,8,1,301,2,3,103
19289,123,1876,0,6,6,3,8,2,582,3,2,103
19290,123,1876,0,6,6,3,8,1,299,4,1,103
19332,123,1101,0,5,7,7,3,2,264,1,2,104
19333,123,1101,0,5,7,7,3,1,508,2,1,104
19721,123,2060,1,6,6,3,8,1,373,1,3,105
19722,123,2060,1,6,6,3,8,2,390,2,2,105
19723,123,2060,1,6,6,3,8,1,837,3,1,105
19990,123,1565,0,6,6,8,4,1,159,1,4,106
19991,123,1565,0,6,6,8,4,2,432,2,3,106
19992,123,1565,0,6,6,8,4,1,381,3,2,106
19993,123,1565,0,6,6,8,4,2,92,4,1,106
7535,124,4043,0,1,8,7,3,1,410,1,6,1
7536,124,4043,0,1,8,7,3,2,851,2,5,1
7537,124,4043,0,1,8,7,3,1,530,3,4,1
7538,124,4043,0,1,8,7,3,2,305,4,3,1
7539,124,4043,0,1,8,7,3,4,725,5,2,1
7540,124,4043,0,1,8,7,3,2,479,6,1,1
7600,124,3213,0,7,9,9,2,1,245,1,6,2
7601,124,3213,0,7,9,9,2,2,733,2,5,2
7602,124,3213,0,7,9,9,2,1,259,3,4,2
7603,124,3213,0,7,9,9,2,4,714,4,3,2
7604,124,3213,0,7,9,9,2,2,219,5,2,2
7605,124,3213,0,7,9,9,2,1,308,6,1,2
7633,124,3685,1,9,5,2,9,1,426,1,5,3
7634,124,3685,1,9,5,2,9,2,697,2,4,3
7635,124,3685,1,9,5,2,9,4,555,3,3,3
7636,124,3685,1,9,5,2,9,3,1013,4,2,3
7637,124,3685,1,9,5,2,9,1,321,5,1,3
7702,124,7589,0,3,9,7,2,1,540,1,9,4
7703,124,7589,0,3,9,7,2,2,221,2,8,4
7704,124,7589,0,3,9,7,2,4,538,3,7,4
7705,124,7589,0,3,9,7,2,2,248,4,6,4
7706,124,7589,0,3,9,7,2,4,493,5,5,4
7707,124,7589,0,3,9,7,2,3,1160,6,4,4
7708,124,7589,0,3,9,7,2,4,1188,7,3,4
7709,124,7589,0,3,9,7,2,3,1134,8,2,4
7710,124,7589,0,3,9,7,2,4,754,9,1,4
7774,124,4900,0,7,6,8,5,1,350,1,6,5
7775,124,4900,0,7,6,8,5,2,634,2,5,5
7776,124,4900,0,7,6,8,5,4,1105,3,4,5
7777,124,4900,0,7,6,8,5,3,580,4,3,5
7778,124,4900,0,7,6,8,5,1,438,5,2,5
7779,124,4900,0,7,6,8,5,2,941,6,1,5
8022,124,3485,1,9,3,8,2,1,142,1,8,6
8023,124,3485,1,9,3,8,2,2,443,2,7,6
8024,124,3485,1,9,3,8,2,4,172,3,6,6
8025,124,3485,1,9,3,8,2,3,202,4,5,6
8026,124,3485,1,9,3,8,2,1,362,5,4,6
8027,124,3485,1,9,3,8,2,2,690,6,3,6
8028,124,3485,1,9,3,8,2,3,455,7,2,6
8029,124,3485,1,9,3,8,2,1,109,8,1,6
8111,124,3260,1,7,9,4,8,1,1190,1,5,7
8112,124,3260,1,7,9,4,8,2,693,2,4,7
8113,124,3260,1,7,9,4,8,4,207,3,3,7
8114,124,3260,1,7,9,4,8,3,189,4,2,7
8115,124,3260,1,7,9,4,8,1,363,5,1,7
8246,124,2368,0,9,9,2,9,2,509,1,6,8
8247,124,2368,0,9,9,2,9,1,241,2,5,8
8248,124,2368,0,9,9,2,9,3,256,3,4,8
8249,124,2368,0,9,9,2,9,4,205,4,3,8
8250,124,2368,0,9,9,2,9,1,243,5,2,8
8251,124,2368,0,9,9,2,9,2,268,6,1,8
8279,124,2262,0,3,7,9,3,2,474,1,5,9
8280,124,2262,0,3,7,9,3,1,353,2,4,9
8281,124,2262,0,3,7,9,3,3,254,3,3,9
8282,124,2262,0,3,7,9,3,4,223,4,2,9
8283,124,2262,0,3,7,9,3,2,251,5,1,9
8426,124,2781,1,6,7,5,6,2,414,1,5,10
8427,124,2781,1,6,7,5,6,1,998,2,4,10
8428,124,2781,1,6,7,5,6,3,349,3,3,10
8429,124,2781,1,6,7,5,6,4,166,4,2,10
8430,124,2781,1,6,7,5,6,2,220,5,1,10
8832,124,3201,0,9,9,8,4,2,396,1,7,11
8833,124,3201,0,9,9,8,4,1,372,2,6,11
8834,124,3201,0,9,9,8,4,3,386,3,5,11
8835,124,3201,0,9,9,8,4,4,208,4,4,11
8836,124,3201,0,9,9,8,4,2,812,5,3,11
8837,124,3201,0,9,9,8,4,1,200,6,2,11
8838,124,3201,0,9,9,8,4,2,75,7,1,11
9005,124,2426,1,9,5,7,2,1,214,1,4,12
9006,124,2426,1,9,5,7,2,2,326,2,3,12
9007,124,2426,1,9,5,7,2,3,302,3,2,12
9008,124,2426,1,9,5,7,2,1,905,4,1,12
9044,124,2244,1,8,7,6,2,1,253,1,5,13
9045,124,2244,1,8,7,6,2,2,463,2,4,13
9046,124,2244,1,8,7,6,2,1,384,3,3,13
9047,124,2244,1,8,7,6,2,3,432,4,2,13
9048,124,2244,1,8,7,6,2,1,141,5,1,13
9294,124,2065,0,3,8,7,3,1,249,1,4,14
9295,124,2065,0,3,8,7,3,2,637,2,3,14
9296,124,2065,0,3,8,7,3,4,339,3,2,14
9297,124,2065,0,3,8,7,3,1,288,4,1,14
9458,124,1366,0,8,9,3,7,2,361,1,3,15
9459,124,1366,0,8,9,3,7,1,375,2,2,15
9460,124,1366,0,8,9,3,7,2,174,3,1,15
9522,124,5423,1,9,8,8,3,2,401,1,11,16
9523,124,5423,1,9,8,8,3,1,522,2,10,16
9524,124,5423,1,9,8,8,3,2,344,3,9,16
9525,124,5423,1,9,8,8,3,4,362,4,8,16
9526,124,5423,1,9,8,8,3,2,229,5,7,16
9527,124,5423,1,9,8,8,3,4,326,6,6,16
9528,124,5423,1,9,8,8,3,3,642,7,5,16
9529,124,5423,1,9,8,8,3,4,412,8,4,16
9530,124,5423,1,9,8,8,3,2,231,9,3,16
9531,124,5423,1,9,8,8,3,1,482,10,2,16
9532,124,5423,1,9,8,8,3,2,206,11,1,16
9752,124,3203,0,9,9,2,7,1,301,1,7,17
9753,124,3203,0,9,9,2,7,2,286,2,6,17
9754,124,3203,0,9,9,2,7,4,400,3,5,17
9755,124,3203,0,9,9,2,7,2,223,4,4,17
9756,124,3203,0,9,9,2,7,1,858,5,3,17
9757,124,3203,0,9,9,2,7,3,176,6,2,17
9758,124,3203,0,9,9,2,7,2,195,7,1,17
10109,124,1857,1,9,6,6,2,1,351,1,4,18
10110,124,1857,1,9,6,6,2,2,344,2,3,18
10111,124,1857,1,9,6,6,2,3,386,3,2,18
10112,124,1857,1,9,6,6,2,1,257,4,1,18
10332,124,3774,0,8,9,2,6,2,326,1,8,19
10333,124,3774,0,8,9,2,6,4,439,2,7,19
10334,124,3774,0,8,9,2,6,2,717,3,6,19
10335,124,3774,0,8,9,2,6,1,224,4,5,19
10336,124,3774,0,8,9,2,6,3,332,5,4,19
10337,124,3774,0,8,9,2,6,1,216,6,3,19
10338,124,3774,0,8,9,2,6,4,376,7,2,19
10339,124,3774,0,8,9,2,6,2,166,8,1,19
10415,124,5085,0,1,5,7,4,2,348,1,8,20
10416,124,5085,0,1,5,7,4,1,451,2,7,20
10417,124,5085,0,1,5,7,4,2,1096,3,6,20
10418,124,5085,0,1,5,7,4,4,463,4,5,20
10419,124,5085,0,1,5,7,4,3,630,5,4,20
10420,124,5085,0,1,5,7,4,1,520,6,3,20
10421,124,5085,0,1,5,7,4,2,351,7,2,20
10422,124,5085,0,1,5,7,4,4,204,8,1,20
10679,124,3587,0,3,9,6,3,1,361,1,7,21
10680,124,3587,0,3,9,6,3,2,413,2,6,21
10681,124,3587,0,3,9,6,3,4,346,3,5,21
10682,124,3587,0,3,9,6,3,2,347,4,4,21
10683,124,3587,0,3,9,6,3,4,441,5,3,21
10684,124,3587,0,3,9,6,3,2,253,6,2,21
10685,124,3587,0,3,9,6,3,1,362,7,1,21
10768,124,6602,1,8,9,6,2,1,167,1,12,22
10769,124,6602,1,8,9,6,2,2,381,2,11,22
10770,124,6602,1,8,9,6,2,4,429,3,10,22
10771,124,6602,1,8,9,6,2,3,135,4,9,22
10772,124,6602,1,8,9,6,2,1,427,5,8,22
10773,124,6602,1,8,9,6,2,3,826,6,7,22
10774,124,6602,1,8,9,6,2,4,579,7,6,22
10775,124,6602,1,8,9,6,2,3,234,8,5,22
10776,124,6602,1,8,9,6,2,1,963,9,4,22
10777,124,6602,1,8,9,6,2,3,444,10,3,22
10778,124,6602,1,8,9,6,2,4,420,11,2,22
10779,124,6602,1,8,9,6,2,2,205,12,1,22
10877,124,3853,1,5,3,4,9,1,296,1,9,23
10878,124,3853,1,5,3,4,9,2,171,2,8,23
10879,124,3853,1,5,3,4,9,4,138,3,7,23
10880,124,3853,1,5,3,4,9,3,683,4,6,23
10881,124,3853,1,5,3,4,9,1,282,5,5,23
10882,124,3853,1,5,3,4,9,4,483,6,4,23
10883,124,3853,1,5,3,4,9,2,296,7,3,23
10884,124,3853,1,5,3,4,9,1,192,8,2,23
10885,124,3853,1,5,3,4,9,3,85,9,1,23
11050,124,3085,1,9,1,2,7,1,228,1,6,24
11051,124,3085,1,9,1,2,7,2,424,2,5,24
11052,124,3085,1,9,1,2,7,4,150,3,4,24
11053,124,3085,1,9,1,2,7,1,382,4,3,24
11054,124,3085,1,9,1,2,7,3,544,5,2,24
11055,124,3085,1,9,1,2,7,1,425,6,1,24
11221,124,4871,0,5,7,4,8,1,433,1,7,25
11222,124,4871,0,5,7,4,8,2,1510,2,6,25
11223,124,4871,0,5,7,4,8,4,499,3,5,25
11224,124,4871,0,5,7,4,8,3,388,4,4,25
11225,124,4871,0,5,7,4,8,1,170,5,3,25
11226,124,4871,0,5,7,4,8,4,207,6,2,25
11227,124,4871,0,5,7,4,8,2,541,7,1,25
11294,124,4210,1,6,3,2,6,2,423,1,7,26
11295,124,4210,1,6,3,2,6,4,226,2,6,26
11296,124,4210,1,6,3,2,6,1,1012,3,5,26
11297,124,4210,1,6,3,2,6,3,487,4,4,26
11298,124,4210,1,6,3,2,6,4,364,5,3,26
11299,124,4210,1,6,3,2,6,2,150,6,2,26
11300,124,4210,1,6,3,2,6,1,661,7,1,26
11428,124,3276,0,9,9,2,8,1,177,1,5,27
11429,124,3276,0,9,9,2,8,2,806,2,4,27
11430,124,3276,0,9,9,2,8,1,424,3,3,27
11431,124,3276,0,9,9,2,8,3,265,4,2,27
11432,124,3276,0,9,9,2,8,2,919,5,1,27
11733,124,2033,0,3,9,6,4,1,314,1,4,28
11734,124,2033,0,3,9,6,4,2,306,2,3,28
11735,124,2033,0,3,9,6,4,4,244,3,2,28
11736,124,2033,0,3,9,6,4,2,684,4,1,28
11823,124,5174,1,9,5,9,4,1,186,1,6,29
11824,124,5174,1,9,5,9,4,2,583,2,5,29
11825,124,5174,1,9,5,9,4,1,396,3,4,29
11826,124,5174,1,9,5,9,4,4,164,4,3,29
11827,124,5174,1,9,5,9,4,2,689,5,2,29
11828,124,5174,1,9,5,9,4,1,2129,6,1,29
11915,124,2531,0,7,9,3,7,1,317,1,6,30
11916,124,2531,0,7,9,3,7,2,517,2,5,30
11917,124,2531,0,7,9,3,7,4,412,3,4,30
11918,124,2531,0,7,9,3,7,3,375,4,3,30
11919,124,2531,0,7,9,3,7,1,57,5,2,30
11920,124,2531,0,7,9,3,7,2,169,6,1,30
11997,124,2834,1,9,9,8,4,1,1303,1,4,31
11998,124,2834,1,9,9,8,4,2,406,2,3,31
11999,124,2834,1,9,9,8,4,3,378,3,2,31
12000,124,2834,1,9,9,8,4,1,187,4,1,31
12081,124,3389,0,9,9,3,9,1,171,1,6,32
12082,124,3389,0,9,9,3,9,2,616,2,5,32
12083,124,3389,0,9,9,3,9,1,379,3,4,32
12084,124,3389,0,9,9,3,9,3,554,4,3,32
12085,124,3389,0,9,9,3,9,4,652,5,2,32
12086,124,3389,0,9,9,3,9,2,227,6,1,32
12179,124,7407,0,3,9,2,7,1,407,1,10,33
12180,124,7407,0,3,9,2,7,2,508,2,9,33
12181,124,7407,0,3,9,2,7,4,445,3,8,33
12182,124,7407,0,3,9,2,7,3,433,4,7,33
12183,124,7407,0,3,9,2,7,1,352,5,6,33
12184,124,7407,0,3,9,2,7,2,1080,6,5,33
12185,124,7407,0,3,9,2,7,4,595,7,4,33
12186,124,7407,0,3,9,2,7,3,355,8,3,33
12187,124,7407,0,3,9,2,7,1,1589,9,2,33
12188,124,7407,0,3,9,2,7,2,82,10,1,33
12253,124,3407,0,3,9,2,7,1,366,1,6,34
12254,124,3407,0,3,9,2,7,2,661,2,5,34
12255,124,3407,0,3,9,2,7,4,497,3,4,34
12256,124,3407,0,3,9,2,7,3,521,4,3,34
12257,124,3407,0,3,9,2,7,1,59,5,2,34
12258,124,3407,0,3,9,2,7,2,403,6,1,34
12608,124,2249,1,9,1,1,7,1,402,1,5,35
12609,124,2249,1,9,1,1,7,2,711,2,4,35
12610,124,2249,1,9,1,1,7,1,210,3,3,35
12611,124,2249,1,9,1,1,7,3,259,4,2,35
12612,124,2249,1,9,1,1,7,1,86,5,1,35
12762,124,2726,1,9,9,7,2,2,169,1,5,36
12763,124,2726,1,9,9,7,2,1,370,2,4,36
12764,124,2726,1,9,9,7,2,3,600,3,3,36
12765,124,2726,1,9,9,7,2,1,855,4,2,36
12766,124,2726,1,9,9,7,2,2,69,5,1,36
12827,124,6941,0,7,6,9,3,1,199,1,9,37
12828,124,6941,0,7,6,9,3,2,698,2,8,37
12829,124,6941,0,7,6,9,3,4,538,3,7,37
12830,124,6941,0,7,6,9,3,3,679,4,6,37
12831,124,6941,0,7,6,9,3,1,377,5,5,37
12832,124,6941,0,7,6,9,3,2,753,6,4,37
12833,124,6941,0,7,6,9,3,4,1215,7,3,37
12834,124,6941,0,7,6,9,3,2,1102,8,2,37
12835,124,6941,0,7,6,9,3,1,61,9,1,37
12869,124,4359,1,9,9,3,7,1,405,1,7,38
12870,124,4359,1,9,9,3,7,2,587,2,6,38
12871,124,4359,1,9,9,3,7,4,411,3,5,38
12872,124,4359,1,9,9,3,7,3,438,4,4,38
12873,124,4359,1,9,9,3,7,1,829,5,3,38
12874,124,4359,1,9,9,3,7,2,403,6,2,38
12875,124,4359,1,9,9,3,7,1,423,7,1,38
12928,124,2638,1,9,3,2,9,1,1023,1,5,39
12929,124,2638,1,9,3,2,9,2,408,2,4,39
12930,124,2638,1,9,3,2,9,1,174,3,3,39
12931,124,2638,1,9,3,2,9,3,401,4,2,39
12932,124,2638,1,9,3,2,9,1,19,5,1,39
13081,124,3064,0,7,6,9,5,1,180,1,6,40
13082,124,3064,0,7,6,9,5,2,681,2,5,40
13083,124,3064,0,7,6,9,5,4,466,3,4,40
13084,124,3064,0,7,6,9,5,3,428,4,3,40
13085,124,3064,0,7,6,9,5,1,260,5,2,40
13086,124,3064,0,7,6,9,5,2,317,6,1,40
13315,124,1992,0,3,5,9,2,1,137,1,4,41
13316,124,1992,0,3,5,9,2,2,364,2,3,41
13317,124,1992,0,3,5,9,2,1,431,3,2,41
13318,124,1992,0,3,5,9,2,2,587,4,1,41
13361,124,2539,0,9,9,2,6,1,158,1,5,42
13362,124,2539,0,9,9,2,6,2,509,2,4,42
13363,124,2539,0,9,9,2,6,4,355,3,3,42
13364,124,2539,0,9,9,2,6,3,377,4,2,42
13365,124,2539,0,9,9,2,6,1,312,5,1,42
13461,124,2950,0,3,9,7,4,1,353,1,5,43
13462,124,2950,0,3,9,7,4,2,1152,2,4,43
13463,124,2950,0,3,9,7,4,4,367,3,3,43
13464,124,2950,0,3,9,7,4,2,166,4,2,43
13465,124,2950,0,3,9,7,4,1,257,5,1,43
13514,124,5580,1,8,7,3,8,1,326,1,8,44
13515,124,5580,1,8,7,3,8,2,580,2,7,44
13516,124,5580,1,8,7,3,8,1,1159,3,6,44
13517,124,5580,1,8,7,3,8,3,332,4,5,44
13518,124,5580,1,8,7,3,8,1,430,5,4,44
13519,124,5580,1,8,7,3,8,2,612,6,3,44
13520,124,5580,1,8,7,3,8,3,436,7,2,44
13521,124,5580,1,8,7,3,8,1,480,8,1,44
13571,124,3660,1,9,9,2,7,1,140,1,7,45
13572,124,3660,1,9,9,2,7,2,517,2,6,45
13573,124,3660,1,9,9,2,7,4,345,3,5,45
13574,124,3660,1,9,9,2,7,3,357,4,4,45
13575,124,3660,1,9,9,2,7,1,190,5,3,45
13576,124,3660,1,9,9,2,7,2,867,6,2,45
13577,124,3660,1,9,9,2,7,1,408,7,1,45
13621,124,2454,1,8,7,3,9,1,235,1,3,46
13622,124,2454,1,8,7,3,9,2,211,2,2,46
13623,124,2454,1,8,7,3,9,1,1231,3,1,46
13677,124,2695,0,9,9,3,8,1,313,1,5,47
13678,124,2695,0,9,9,3,8,2,477,2,4,47
13679,124,2695,0,9,9,3,8,4,551,3,3,47
13680,124,2695,0,9,9,3,8,3,292,4,2,47
13681,124,2695,0,9,9,3,8,1,327,5,1,47
13870,124,3347,1,7,7,2,9,1,400,1,3,48
13871,124,3347,1,7,7,2,9,2,562,2,2,48
13872,124,3347,1,7,7,2,9,1,1651,3,1,48
13907,124,3514,1,7,7,3,9,1,300,1,4,49
13908,124,3514,1,7,7,3,9,2,1171,2,3,49
13909,124,3514,1,7,7,3,9,1,448,3,2,49
13910,124,3514,1,7,7,3,9,3,269,4,1,49
14086,124,4262,1,9,7,7,4,1,405,1,7,50
14087,124,4262,1,9,7,7,4,2,804,2,6,50
14088,124,4262,1,9,7,7,4,1,291,3,5,50
14089,124,4262,1,9,7,7,4,3,184,4,4,50
14090,124,4262,1,9,7,7,4,4,651,5,3,50
14091,124,4262,1,9,7,7,4,3,410,6,2,50
14092,124,4262,1,9,7,7,4,1,196,7,1,50
14246,124,6591,1,9,5,8,2,1,380,1,10,51
14247,124,6591,1,9,5,8,2,2,622,2,9,51
14248,124,6591,1,9,5,8,2,1,1615,3,8,51
14249,124,6591,1,9,5,8,2,3,428,4,7,51
14250,124,6591,1,9,5,8,2,1,638,5,6,51
14251,124,6591,1,9,5,8,2,4,322,6,5,51
14252,124,6591,1,9,5,8,2,2,255,7,4,51
14253,124,6591,1,9,5,8,2,1,276,8,3,51
14254,124,6591,1,9,5,8,2,3,363,9,2,51
14255,124,6591,1,9,5,8,2,1,393,10,1,51
14735,124,3450,0,7,9,4,9,2,514,1,7,52
14736,124,3450,0,7,9,4,9,1,508,2,6,52
14737,124,3450,0,7,9,4,9,2,299,3,5,52
14738,124,3450,0,7,9,4,9,4,195,4,4,52
14739,124,3450,0,7,9,4,9,3,340,5,3,52
14740,124,3450,0,7,9,4,9,1,239,6,2,52
14741,124,3450,0,7,9,4,9,2,284,7,1,52
14781,124,5955,0,9,7,4,9,2,291,1,8,53
14782,124,5955,0,9,7,4,9,1,490,2,7,53
14783,124,5955,0,9,7,4,9,2,609,3,6,53
14784,124,5955,0,9,7,4,9,4,347,4,5,53
14785,124,5955,0,9,7,4,9,2,519,5,4,53
14786,124,5955,0,9,7,4,9,1,928,6,3,53
14787,124,5955,0,9,7,4,9,2,1162,7,2,53
14788,124,5955,0,9,7,4,9,1,453,8,1,53
14947,124,2482,1,9,9,9,2,1,681,1,5,54
14948,124,2482,1,9,9,9,2,2,244,2,4,54
14949,124,2482,1,9,9,9,2,1,611,3,3,54
14950,124,2482,1,9,9,9,2,2,133,4,2,54
14951,124,2482,1,9,9,9,2,1,164,5,1,54
15038,124,1972,0,7,7,4,7,1,290,1,2,55
15039,124,1972,0,7,7,4,7,2,1183,2,1,55
15187,124,3907,0,7,6,3,9,1,262,1,4,56
15188,124,3907,0,7,6,3,9,2,962,2,3,56
15189,124,3907,0,7,6,3,9,4,205,3,2,56
15190,124,3907,0,7,6,3,9,2,1902,4,1,56
15323,124,1701,1,7,5,7,4,1,322,1,3,57
15324,124,1701,1,7,5,7,4,2,377,2,2,57
15325,124,1701,1,7,5,7,4,1,491,3,1,57
15498,124,2019,0,3,9,9,4,1,148,1,4,58
15499,124,2019,0,3,9,9,4,2,636,2,3,58
15500,124,2019,0,3,9,9,4,1,361,3,2,58
15501,124,2019,0,3,9,9,4,2,323,4,1,58
15648,124,4047,0,9,7,7,3,1,176,1,6,59
15649,124,4047,0,9,7,7,3,2,537,2,5,59
15650,124,4047,0,9,7,7,3,4,270,3,4,59
15651,124,4047,0,9,7,7,3,3,484,4,3,59
15652,124,4047,0,9,7,7,3,1,485,5,2,59
15653,124,4047,0,9,7,7,3,2,1097,6,1,59
15717,124,3290,0,6,9,2,6,1,153,1,6,60
15718,124,3290,0,6,9,2,6,2,296,2,5,60
15719,124,3290,0,6,9,2,6,4,422,3,4,60
15720,124,3290,0,6,9,2,6,3,412,4,3,60
15721,124,3290,0,6,9,2,6,1,694,5,2,60
15722,124,3290,0,6,9,2,6,2,620,6,1,60
15752,124,4091,1,9,9,8,3,2,295,1,8,61
15753,124,4091,1,9,9,8,3,1,519,2,7,61
15754,124,4091,1,9,9,8,3,3,307,3,6,61
15755,124,4091,1,9,9,8,3,1,316,4,5,61
15756,124,4091,1,9,9,8,3,3,480,5,4,61
15757,124,4091,1,9,9,8,3,4,456,6,3,61
15758,124,4091,1,9,9,8,3,2,476,7,2,61
15759,124,4091,1,9,9,8,3,1,257,8,1,61
15919,124,3270,0,9,9,4,6,1,232,1,6,62
15920,124,3270,0,9,9,4,6,2,361,2,5,62
15921,124,3270,0,9,9,4,6,1,534,3,4,62
15922,124,3270,0,9,9,4,6,4,517,4,3,62
15923,124,3270,0,9,9,4,6,3,393,5,2,62
15924,124,3270,0,9,9,4,6,2,391,6,1,62
16653,124,1516,1,9,8,6,2,1,310,1,4,63
16654,124,1516,1,9,8,6,2,2,399,2,3,63
16655,124,1516,1,9,8,6,2,1,248,3,2,63
16656,124,1516,1,9,8,6,2,3,89,4,1,63
16699,124,3595,1,9,9,2,7,1,289,1,6,64
16700,124,3595,1,9,9,2,7,2,352,2,5,64
16701,124,3595,1,9,9,2,7,3,392,3,4,64
16702,124,3595,1,9,9,2,7,1,396,4,3,64
16703,124,3595,1,9,9,2,7,2,593,5,2,64
16704,124,3595,1,9,9,2,7,1,223,6,1,64
16758,124,3003,1,8,3,6,2,1,212,1,6,65
16759,124,3003,1,8,3,6,2,2,433,2,5,65
16760,124,3003,1,8,3,6,2,1,307,3,4,65
16761,124,3003,1,8,3,6,2,3,235,4,3,65
16762,124,3003,1,8,3,6,2,4,610,5,2,65
16763,124,3003,1,8,3,6,2,1,319,6,1,65
16824,124,5254,0,3,9,7,3,1,382,1,9,66
16825,124,5254,0,3,9,7,3,2,532,2,8,66
16826,124,5254,0,3,9,7,3,4,287,3,7,66
16827,124,5254,0,3,9,7,3,1,723,4,6,66
16828,124,5254,0,3,9,7,3,2,1004,5,5,66
16829,124,5254,0,3,9,7,3,4,456,6,4,66
16830,124,5254,0,3,9,7,3,3,489,7,3,66
16831,124,5254,0,3,9,7,3,1,170,8,2,66
16832,124,5254,0,3,9,7,3,2,201,9,1,66
16876,124,8059,0,9,7,8,4,1,173,1,9,67
16877,124,8059,0,9,7,8,4,2,295,2,8,67
16878,124,8059,0,9,7,8,4,4,242,3,7,67
16879,124,8059,0,9,7,8,4,3,455,4,6,67
16880,124,8059,0,9,7,8,4,1,2540,5,5,67
16881,124,8059,0,9,7,8,4,2,1677,6,4,67
16882,124,8059,0,9,7,8,4,1,371,7,3,67
16883,124,8059,0,9,7,8,4,4,356,8,2,67
16884,124,8059,0,9,7,8,4,2,576,9,1,67
16969,124,5502,1,9,9,4,7,1,156,1,9,68
16970,124,5502,1,9,9,4,7,2,542,2,8,68
16971,124,5502,1,9,9,4,7,1,1640,3,7,68
16972,124,5502,1,9,9,4,7,3,239,4,6,68
16973,124,5502,1,9,9,4,7,4,374,5,5,68
16974,124,5502,1,9,9,4,7,3,381,6,4,68
16975,124,5502,1,9,9,4,7,1,188,7,3,68
16976,124,5502,1,9,9,4,7,2,722,8,2,68
16977,124,5502,1,9,9,4,7,1,169,9,1,68
17051,124,1428,0,5,9,4,8,1,212,1,2,69
17052,124,1428,0,5,9,4,8,2,828,2,1,69
17161,124,3114,1,9,9,9,2,1,541,1,7,70
17162,124,3114,1,9,9,9,2,2,225,2,6,70
