,subj,trial,choice,roi,rt,upleftval,uprightval,downleftval,downrightval,fixdur,fixnum,revfixnum
293,16,5,0,2,2912.8,241,281,220,22,515.9,5,3
3010,16,5,0,4,2912.8,241,281,220,22,540,6,2
311,16,5,0,2,2912.8,241,281,220,22,82.8,7,1
414,16,8,1,2,2691.1,250,273,241,102,400.86,1,6
426,16,8,1,1,2691.1,250,273,241,102,229.28,2,5
4310,16,8,1,4,2691.1,250,273,241,102,295.01,3,4
44,16,8,1,3,2691.1,250,273,241,102,460,4,3
45,16,8,1,1,2691.1,250,273,241,102,494.9,5,2
46,16,8,1,2,2691.1,250,273,241,102,256.9,6,1
722,16,12,0,2,2732.6,279,294,269,189,552.06,1,7
734,16,12,0,4,2732.6,279,294,269,189,378.09,2,6
744,16,12,0,3,2732.6,279,294,269,189,114.2,3,5
751,16,12,0,1,2732.6,279,294,269,189,436.9,4,4
769,16,12,0,3,2732.6,279,294,269,189,226,5,3
772,16,12,0,4,2732.6,279,294,269,189,354.9,6,2
784,16,12,0,2,2732.6,279,294,269,189,22.1,7,1
875,16,14,1,1,948.09,300,260,50,250,375.98,1,3
88,16,14,1,3,948.09,300,260,50,250,281.87,2,2
89,16,14,1,1,948.09,300,260,50,250,23.74,3,1
1109,16,19,1,2,2129.7,267,282,250,50,229.03,1,4
1111,16,19,1,1,2129.7,267,282,250,50,223.94,2,3
1121,16,19,1,4,2129.7,267,282,250,50,291.07,3,2
1131,16,19,1,3,2129.7,267,282,250,50,142.7,4,1
1147,16,20,1,2,2723.5,250,270,234,105,378.97,1,7
1151,16,20,1,4,2723.5,250,270,234,105,273.17,2,6
11610,16,20,1,3,2723.5,250,270,234,105,227.2,3,5
117,16,20,1,1,2723.5,250,270,234,105,360.3,4,4
118,16,20,1,2,2723.5,250,270,234,105,511.2,5,3
119,16,20,1,1,2723.5,250,270,234,105,280,6,2
120,16,20,1,3,2723.5,250,270,234,105,334.7,7,1
1761,16,31,1,1,686.7,235,200,50,155,208.81,1,2
1773,16,31,1,3,686.7,235,200,50,155,15.91,2,1
190,16,34,1,1,1284.9,296,247,30,124,356.99,1,4
1911,16,34,1,3,1284.9,296,247,30,124,271.47,2,3
192,16,34,1,1,1284.9,296,247,30,124,24.96,3,2
193,16,34,1,2,1284.9,296,247,30,124,96.5,4,1
2003,16,36,0,2,867.02,252,279,217,84,233.1,1,2
2012,16,36,0,4,867.02,252,279,217,84,223.57,2,1
2302,16,44,1,2,1301.8,250,193,51,168,158.9,1,5
2312,16,44,1,1,1301.8,250,193,51,168,264.89,2,4
2322,16,44,1,3,1301.8,250,193,51,168,251.82,3,3
2332,16,44,1,4,1301.8,250,193,51,168,371.27,4,2
2343,16,44,1,2,1301.8,250,193,51,168,6.1,5,1
241,16,46,0,2,677.37,167,200,143,62,457.9,1,2
2421,16,46,0,1,677.37,167,200,143,62,45.2,2,1
2491,16,48,0,1,3047.4,200,185,40,180,261.8,1,8
2501,16,48,0,2,3047.4,200,185,40,180,410.11,2,7
251,16,48,0,4,3047.4,200,185,40,180,193.02,3,6
252,16,48,0,3,3047.4,200,185,40,180,207.9,4,5
253,16,48,0,1,3047.4,200,185,40,180,279.1,5,4
254,16,48,0,2,3047.4,200,185,40,180,515,6,3
255,16,48,0,4,3047.4,200,185,40,180,397,7,2
256,16,48,0,2,3047.4,200,185,40,180,279,8,1
257,16,49,0,1,2016.8,284,250,50,240,286.9,1,5
258,16,49,0,2,2016.8,284,250,50,240,225.12,2,4
259,16,49,0,4,2016.8,284,250,50,240,477.01,3,3
260,16,49,0,2,2016.8,284,250,50,240,350.9,4,2
261,16,49,0,3,2016.8,284,250,50,240,358.2,5,1
2731,16,53,0,2,688.98,216,261,183,31,262.72,1,3
2741,16,53,0,1,688.98,216,261,183,31,184.97,2,2
2751,16,53,0,4,688.98,216,261,183,31,19.15,3,1
2791,16,55,0,2,574.88,234,260,180,42,326.99,1,2
280,16,55,0,4,574.88,234,260,180,42,40.84,2,1
2811,16,56,0,2,628.98,237,274,216,26,308.59,1,1
295,16,60,0,1,701.07,220,247,150,50,127.94,1,2
2961,16,60,0,2,701.07,220,247,150,50,352.94,2,1
3161,16,65,1,2,1220.1,248,265,155,69,192.81,1,4
3171,16,65,1,4,1220.1,248,265,155,69,229.85,2,3
3181,16,65,1,3,1220.1,248,265,155,69,244,3,2
3192,16,65,1,1,1220.1,248,265,155,69,168,4,1
3251,16,67,0,1,1546.8,142,130,77,95,249.86,1,4
3261,16,67,0,3,1546.8,142,130,77,95,288.94,2,3
3271,16,67,0,4,1546.8,142,130,77,95,252,3,2
3282,16,67,0,2,1546.8,142,130,77,95,269,4,1
3342,16,69,0,1,1256.3,256,286,198,79,117.8,1,4
3352,16,69,0,2,1256.3,256,286,198,79,537.11,2,3
3362,16,69,0,4,1256.3,256,286,198,79,245.93,3,2
3372,16,69,0,3,1256.3,256,286,198,79,76,4,1
365,16,79,1,1,518.84,292,194,32,193,302.95,1,1
3681,16,81,1,2,698.05,294,226,37,134,150.82,1,3
3691,16,81,1,1,698.05,294,226,37,134,293.01,2,2
3702,16,81,1,3,698.05,294,226,37,134,27.82,3,1
3771,16,83,0,1,678.82,186,272,153,12,153.89,1,3
3782,16,83,0,2,678.82,186,272,153,12,265.02,2,2
3792,16,83,0,4,678.82,186,272,153,12,51.94,3,1
3841,16,86,1,2,2807.4,289,246,116,188,146,1,7
3851,16,86,1,1,2807.4,289,246,116,188,297.12,2,6
3861,16,86,1,3,2807.4,289,246,116,188,218.12,3,5
3871,16,86,1,2,2807.4,289,246,116,188,327.87,4,4
3882,16,86,1,4,2807.4,289,246,116,188,453.9,5,3
3892,16,86,1,3,2807.4,289,246,116,188,391.1,6,2
3901,16,86,1,1,2807.4,289,246,116,188,671.5,7,1
3921,16,88,0,2,1035,240,280,209,24,241.07,1,3
3931,16,88,0,4,1035,240,280,209,24,80.82,2,2
394,16,88,0,1,1035,240,280,209,24,115.69,3,1
4012,16,91,0,1,1141.1,227,173,41,160,175.94,1,5
4021,16,91,0,3,1141.1,227,173,41,160,225.82,2,4
4031,16,91,0,4,1141.1,227,173,41,160,4.23,3,3
4041,16,91,0,2,1141.1,227,173,41,160,274.05,4,2
4051,16,91,0,4,1141.1,227,173,41,160,21.2,5,1
4081,16,93,1,1,1547.2,234,266,134,26,170.93,1,5
4092,16,93,1,2,1547.2,234,266,134,26,223.03,2,4
4102,16,93,1,4,1547.2,234,266,134,26,287.1,3,3
4112,16,93,1,3,1547.2,234,266,134,26,257.08,4,2
4122,16,93,1,1,1547.2,234,266,134,26,275.7,5,1
421,16,96,0,2,1693.1,230,259,199,54,208.95,1,5
422,16,96,0,4,1693.1,230,259,199,54,256.15,2,4
4231,16,96,0,3,1693.1,230,259,199,54,302.98,3,3
4241,16,96,0,1,1693.1,230,259,199,54,426.1,4,2
4251,16,96,0,2,1693.1,230,259,199,54,5.4,5,1
4301,16,98,0,2,1308.5,273,290,179,117,236.78,1,3
4311,16,98,0,4,1308.5,273,290,179,117,336.08,2,2
4321,16,98,0,1,1308.5,273,290,179,117,313.44,3,1
4402,16,101,0,1,1523.9,280,300,250,89,196.59,1,4
4412,16,101,0,2,1523.9,280,300,250,89,252.13,2,3
4421,16,101,0,4,1523.9,280,300,250,89,342.11,3,2
4431,16,101,0,1,1523.9,280,300,250,89,414.1,4,1
4552,16,105,0,2,1702.9,300,260,30,250,161.96,1,5
4562,16,105,0,1,1702.9,300,260,30,250,249.95,2,4
457,16,105,0,3,1702.9,300,260,30,250,190.04,3,3
458,16,105,0,4,1702.9,300,260,30,250,2.95,4,2
459,16,105,0,2,1702.9,300,260,30,250,469.5,5,1
4712,16,108,0,1,1852.4,255,245,33,240,178.52,1,5
4722,16,108,0,2,1852.4,255,245,33,240,520.87,2,4
4732,16,108,0,4,1852.4,255,245,33,240,216.39,3,3
4742,16,108,0,1,1852.4,255,245,33,240,282,4,2
4751,16,108,0,4,1852.4,255,245,33,240,330.9,5,1
4851,16,111,0,2,1750,290,262,111,258,159.93,1,5
486,16,111,0,1,1750,290,262,111,258,240.69,2,4
487,16,111,0,3,1750,290,262,111,258,264.13,3,3
4881,16,111,0,4,1750,290,262,111,258,241.87,4,2
4891,16,111,0,2,1750,290,262,111,258,581.7,5,1
4952,16,113,1,1,897.97,295,260,61,240,237.93,1,3
4961,16,113,1,3,897.97,295,260,61,240,270.83,2,2
4972,16,113,1,4,897.97,295,260,61,240,142.45,3,1
5211,16,117,0,2,3805.9,205,267,202,12,210.01,1,9
5221,16,117,0,4,3805.9,205,267,202,12,428.98,2,8
5231,16,117,0,3,3805.9,205,267,202,12,280,3,7
5241,16,117,0,1,3805.9,205,267,202,12,381,4,6
5251,16,117,0,2,3805.9,205,267,202,12,432.1,5,5
5261,16,117,0,1,3805.9,205,267,202,12,304,6,4
5271,16,117,0,2,3805.9,205,267,202,12,844,7,3
5281,16,117,0,1,3805.9,205,267,202,12,183,8,2
5291,16,117,0,2,3805.9,205,267,202,12,43.3,9,1
530,16,118,1,2,3450.9,255,275,250,27,253.97,1,6
531,16,118,1,4,3450.9,255,275,250,27,242.92,2,5
532,16,118,1,1,3450.9,255,275,250,27,403.26,3,4
533,16,118,1,3,3450.9,255,275,250,27,436.1,4,3
5341,16,118,1,2,3450.9,255,275,250,27,1537.1,5,2
5352,16,118,1,3,3450.9,255,275,250,27,2.9,6,1
5631,16,127,1,1,747.25,297,260,82,254,237.01,1,2
5641,16,127,1,3,747.25,297,260,82,254,142.1,2,1
5651,16,128,0,1,738.59,267,277,241,48,212.86,1,2
5661,16,128,0,2,738.59,267,277,241,48,307.2,2,1
5701,16,131,0,1,1224.6,239,229,32,144,274.08,1,4
5711,16,131,0,2,1224.6,239,229,32,144,269,2,3
5721,16,131,0,4,1224.6,239,229,32,144,260.07,3,2
5731,16,131,0,2,1224.6,239,229,32,144,54.1,4,1
5771,16,133,1,1,973.41,270,250,132,199,212.89,1,3
5781,16,133,1,2,973.41,270,250,132,199,388.54,2,2
5791,16,133,1,4,973.41,270,250,132,199,148.07,3,1
603,16,141,0,1,695.71,250,280,212,49,154.99,1,2
604,16,141,0,2,695.71,250,280,212,49,302.95,2,1
606,16,143,0,2,686.99,236,271,167,58,507.73,1,1
6332,16,149,1,1,848.71,267,200,30,154,469.73,1,1
6361,16,151,0,2,1964.8,240,289,152,28,647.99,1,4
6371,16,151,0,1,1964.8,240,289,152,28,196.9,2,3
6381,16,151,0,3,1964.8,240,289,152,28,399.9,3,2
6391,16,151,0,2,1964.8,240,289,152,28,96.8,4,1
643,16,153,1,2,689.03,205,150,38,145,178.92,1,1
644,16,154,1,2,2189.5,230,250,221,48,1167.97,1,4
645,16,154,1,4,2189.5,230,250,221,48,220.9,2,3
646,16,154,1,3,2189.5,230,250,221,48,383,3,2
647,16,154,1,1,2189.5,230,250,221,48,3.9,4,1
648,16,155,1,2,878.17,287,232,20,214,251.81,1,2
649,16,155,1,1,878.17,287,232,20,214,33,2,1
654,16,157,0,2,2336.3,289,260,33,186,782.97,1,4
655,16,157,0,1,2336.3,289,260,33,186,6.8,2,3
656,16,157,0,4,2336.3,289,260,33,186,345,3,2
657,16,157,0,2,2336.3,289,260,33,186,352.6,4,1
665,16,160,0,2,1422.9,260,286,137,55,1090.59,1,1
666,16,161,0,2,945.47,256,278,250,69,760.3,1,1
6701,16,163,0,2,2073.8,230,213,41,193,427.9,1,2
6711,16,163,0,4,2073.8,230,213,41,193,898.7,2,1
6861,16,169,1,1,487.19,254,211,80,199,127.27,1,1
6902,16,173,1,2,586.61,276,220,42,191,170.99,1,2
6911,16,173,1,1,586.61,276,220,42,191,213.92,2,1
7001,16,177,1,1,739.72,249,222,49,200,367.42,1,1
702,16,179,1,2,1313.9,241,261,220,60,407.99,1,3
703,16,179,1,1,1313.9,241,261,220,60,27.92,2,2
704,16,179,1,3,1313.9,241,261,220,60,204.6,3,1
705,16,180,1,1,915.15,268,231,159,193,250.93,1,1
706,16,181,1,2,1663.1,241,252,180,97,219.09,1,3
707,16,181,1,4,1663.1,241,252,180,97,241.06,2,2
708,16,181,1,3,1663.1,241,252,180,97,457.2,3,1
715,16,185,1,2,694.07,271,207,5,187,174.91,1,2
716,16,185,1,1,694.07,271,207,5,187,312.6,2,1
717,16,186,1,1,1261.4,220,250,202,20,7.91,1,3
718,16,186,1,2,1261.4,220,250,202,20,428.91,2,2
719,16,186,1,1,1261.4,220,250,202,20,103.4,3,1
720,16,187,0,2,641.38,250,281,171,62,397.86,1,2
721,16,187,0,1,641.38,250,281,171,62,22.4,2,1
7311,16,192,1,2,882.19,291,203,50,174,152.85,1,3
7321,16,192,1,1,882.19,291,203,50,174,195.12,2,2
733,16,192,1,3,882.19,291,203,50,174,304.09,3,1
738,16,194,0,2,1599.4,200,279,197,31,243.03,1,4
739,16,194,0,4,1599.4,200,279,197,31,274.91,2,3
740,16,194,0,1,1599.4,200,279,197,31,406.96,3,2
741,16,194,0,2,1599.4,200,279,197,31,203.3,4,1
742,16,195,1,2,589.64,246,191,68,187,123.88,1,2
743,16,195,1,1,589.64,246,191,68,187,267.29,2,1
123,17,1,1,1,849.58,292,194,32,193,478.75,1,1
1112,17,3,1,1,2513.1,247,296,124,30,225.13,1,7
1224,17,3,1,2,2513.1,247,296,124,30,212.49,2,6
1310,17,3,1,4,2513.1,247,296,124,30,285.88,3,5
1415,17,3,1,3,2513.1,247,296,124,30,214.99,4,4
152,17,3,1,1,2513.1,247,296,124,30,414.2,5,3
165,17,3,1,3,2513.1,247,296,124,30,344,6,2
1712,17,3,1,1,2513.1,247,296,124,30,514.1,7,1
221,17,5,0,1,2043,280,250,49,212,380.72,1,6
23,17,5,0,2,2043,280,250,49,212,248.16,2,5
24,17,5,0,1,2043,280,250,49,212,145.13,3,4
2510,17,5,0,3,2043,280,250,49,212,228.1,4,3
262,17,5,0,4,2043,280,250,49,212,243.9,5,2
277,17,5,0,2,2043,280,250,49,212,230,6,1
4410,17,10,1,1,2057.8,255,245,33,240,332.96,1,3
4510,17,10,1,2,2057.8,255,245,33,240,389.03,2,2
461,17,10,1,1,2057.8,255,245,33,240,1085.43,3,1
511,17,12,1,1,3490.5,250,230,48,221,264.87,1,8
5210,17,12,1,2,3490.5,250,230,48,221,231.1,2,7
5310,17,12,1,4,3490.5,250,230,48,221,359.83,3,6
546,17,12,1,2,3490.5,250,230,48,221,408.9,4,5
551,17,12,1,1,3490.5,250,230,48,221,233.1,5,4
5610,17,12,1,4,3490.5,250,230,48,221,580.9,6,3
5710,17,12,1,2,3490.5,250,230,48,221,408,7,2
5810,17,12,1,1,3490.5,250,230,48,221,335.9,8,1
611,17,14,1,2,1773.9,252,279,217,84,196.89,1,5
6210,17,14,1,4,1773.9,252,279,217,84,230.45,2,4
6310,17,14,1,3,1773.9,252,279,217,84,145.09,3,3
6410,17,14,1,1,1773.9,252,279,217,84,337.95,4,2
652,17,14,1,3,1773.9,252,279,217,84,426.4,5,1
662,17,15,0,1,1934.2,265,248,69,155,237.05,1,5
6712,17,15,0,2,1934.2,265,248,69,155,381.98,2,4
6810,17,15,0,4,1934.2,265,248,69,155,425.07,3,3
6912,17,15,0,2,1934.2,265,248,69,155,187,4,2
709,17,15,0,3,1934.2,265,248,69,155,283.6,5,1
711,17,16,1,1,2424.1,261,216,31,183,252.85,1,6
7210,17,16,1,3,2424.1,261,216,31,183,5.96,2,5
7310,17,16,1,4,2424.1,261,216,31,183,165.1,3,4
745,17,16,1,2,2424.1,261,216,31,183,406.15,4,3
753,17,16,1,4,2424.1,261,216,31,183,626,5,2
7610,17,16,1,1,2424.1,261,216,31,183,419.5,6,1
773,17,17,0,1,1548.9,281,250,62,171,337.91,1,4
785,17,17,0,2,1548.9,281,250,62,171,237.06,2,3
7910,17,17,0,4,1548.9,281,250,62,171,385.9,3,2
8010,17,17,0,2,1548.9,281,250,62,171,287.7,4,1
10612,17,20,0,1,3498.5,236,271,167,58,190.79,1,11
1072,17,20,0,2,3498.5,236,271,167,58,291.98,2,10
1082,17,20,0,4,3498.5,236,271,167,58,275.17,3,9
1095,17,20,0,3,3498.5,236,271,167,58,170,4,8
11010,17,20,0,1,3498.5,236,271,167,58,385,5,7
1113,17,20,0,3,3498.5,236,271,167,58,285.1,6,6
1122,17,20,0,1,3498.5,236,271,167,58,378.8,7,5
1132,17,20,0,2,3498.5,236,271,167,58,165.1,8,4
1148,17,20,0,3,3498.5,236,271,167,58,404.9,9,3
11510,17,20,0,4,3498.5,236,271,167,58,99.9,10,2
11611,17,20,0,2,3498.5,236,271,167,58,321.6,11,1
124,17,22,1,1,1763.8,267,282,250,50,245.88,1,5
1251,17,22,1,2,1763.8,267,282,250,50,354.85,2,4
1261,17,22,1,4,1763.8,267,282,250,50,187,3,3
1271,17,22,1,3,1763.8,267,282,250,50,145.9,4,2
1281,17,22,1,1,1763.8,267,282,250,50,384.4,5,1
1352,17,24,0,1,1079.4,226,294,134,37,140.95,1,2
1362,17,24,0,2,1079.4,226,294,134,37,553.12,2,1
1416,17,26,0,1,2168,211,254,199,80,228.01,1,6
1427,17,26,0,2,2168,211,254,199,80,307.19,2,5
1431,17,26,0,4,2168,211,254,199,80,202.06,3,4
1442,17,26,0,3,2168,211,254,199,80,169.4,4,3
1455,17,26,0,1,2168,211,254,199,80,422.9,5,2
1463,17,26,0,2,2168,211,254,199,80,523.3,6,1
157,17,30,0,1,1823.3,277,267,48,241,358.54,1,4
158,17,30,0,2,1823.3,277,267,48,241,323.12,2,3
1592,17,30,0,4,1823.3,277,267,48,241,375.08,3,2
1602,17,30,0,1,1823.3,277,267,48,241,388.9,4,1
1612,17,31,1,1,1533.7,185,200,180,40,253.92,1,4
1622,17,31,1,2,1533.7,185,200,180,40,210.91,2,3
1634,17,31,1,4,1533.7,185,200,180,40,167.96,3,2
16410,17,31,1,1,1533.7,185,200,180,40,423.9,4,1
2323,17,45,1,1,2119.5,290,250,56,237,260.71,1,5
2333,17,45,1,2,2119.5,290,250,56,237,197.84,2,4
2344,17,45,1,3,2119.5,290,250,56,237,8.4,3,3
2353,17,45,1,2,2119.5,290,250,56,237,371.8,4,2
2362,17,45,1,1,2119.5,290,250,56,237,269.2,5,1
240,17,47,0,1,1258.3,281,241,22,220,350.86,1,4
2411,17,47,0,2,1258.3,281,241,22,220,235.85,2,3
2422,17,47,0,4,1258.3,281,241,22,220,229.03,3,2
243,17,47,0,2,1258.3,281,241,22,220,66.2,4,1
2551,17,50,0,1,1563.3,260,234,42,180,394.87,1,4
2561,17,50,0,2,1563.3,260,234,42,180,180.97,2,3
2571,17,50,0,4,1563.3,260,234,42,180,231.86,3,2
2581,17,50,0,2,1563.3,260,234,42,180,448.4,4,1
2881,17,60,0,1,1373.1,259,230,54,199,218.72,1,4
2891,17,60,0,2,1373.1,259,230,54,199,269.09,2,3
2901,17,60,0,4,1373.1,259,230,54,199,143.82,3,2
2911,17,60,0,2,1373.1,259,230,54,199,352.9,4,1
2921,17,61,0,1,3133.1,279,294,269,189,228.87,1,9
2931,17,61,0,2,3133.1,279,294,269,189,273.91,2,8
294,17,61,0,4,3133.1,279,294,269,189,77.04,3,7
2951,17,61,0,2,3133.1,279,294,269,189,248,4,6
2962,17,61,0,1,3133.1,279,294,269,189,427.9,5,5
2971,17,61,0,3,3133.1,279,294,269,189,444.1,6,4
2981,17,61,0,4,3133.1,279,294,269,189,478.2,7,3
2991,17,61,0,3,3133.1,279,294,269,189,211.1,8,2
3001,17,61,0,2,3133.1,279,294,269,189,5.9,9,1
3252,17,67,0,1,1351.3,275,255,27,250,241.14,1,3
3262,17,67,0,2,1351.3,275,255,27,250,393.19,2,2
3272,17,67,0,4,1351.3,275,255,27,250,247.9,3,1
359,17,74,0,3,1710.2,235,200,50,155,7.04,1,6
360,17,74,0,1,1710.2,235,200,50,155,259.47,2,5
3611,17,74,0,4,1710.2,235,200,50,155,177.03,3,4
362,17,74,0,2,1710.2,235,200,50,155,210,4,3
363,17,74,0,4,1710.2,235,200,50,155,299.9,5,2
364,17,74,0,2,1710.2,235,200,50,155,139.4,6,1
3711,17,76,0,1,3994.2,130,142,95,77,287.7,1,8
3721,17,76,0,2,3994.2,130,142,95,77,617.1,2,7
3731,17,76,0,4,3994.2,130,142,95,77,192,3,6
3742,17,76,0,2,3994.2,130,142,95,77,306,4,5
3752,17,76,0,1,3994.2,130,142,95,77,307.9,5,4
3761,17,76,0,3,3994.2,130,142,95,77,195,6,3
3772,17,76,0,4,3994.2,130,142,95,77,438.2,7,2
3783,17,76,0,2,3994.2,130,142,95,77,55.3,8,1
3902,17,79,1,1,2250.5,246,191,68,187,204.9,1,5
3912,17,79,1,4,2250.5,246,191,68,187,277,2,4
3922,17,79,1,2,2250.5,246,191,68,187,533.09,3,3
3932,17,79,1,1,2250.5,246,191,68,187,223.9,4,2
3941,17,79,1,3,2250.5,246,191,68,187,363.1,5,1
400,17,81,0,1,1601.9,280,300,250,89,418.87,1,4
4013,17,81,0,2,1601.9,280,300,250,89,311.11,2,3
4022,17,81,0,4,1601.9,280,300,250,89,337,3,2
4032,17,81,0,2,1601.9,280,300,250,89,121.4,4,1
4082,17,83,0,1,1926.7,270,250,132,199,241.92,1,6
4093,17,83,0,3,1926.7,270,250,132,199,142.53,2,5
4103,17,83,0,2,1926.7,270,250,132,199,370.94,3,4
4113,17,83,0,4,1926.7,270,250,132,199,280,4,3
4123,17,83,0,2,1926.7,270,250,132,199,279,5,2
4132,17,83,0,3,1926.7,270,250,132,199,6.9,6,1
4282,17,87,0,1,1972.1,239,229,32,144,349.96,1,4
4291,17,87,0,2,1972.1,239,229,32,144,413.03,2,3
4302,17,87,0,4,1972.1,239,229,32,144,328.1,3,2
4312,17,87,0,1,1972.1,239,229,32,144,72.1,4,1
4352,17,89,1,1,2643,272,186,12,153,299.88,1,7
4361,17,89,1,2,2643,272,186,12,153,226.94,2,6
4371,17,89,1,4,2643,272,186,12,153,303.91,3,5
4382,17,89,1,1,2643,272,186,12,153,374,4,4
4392,17,89,1,2,2643,272,186,12,153,221,5,3
4403,17,89,1,3,2643,272,186,12,153,16.9,6,2
4413,17,89,1,1,2643,272,186,12,153,299.3,7,1
4422,17,90,0,1,2864.2,200,167,62,143,389.94,1,5
4432,17,90,0,2,2864.2,200,167,62,143,403.04,2,4
4442,17,90,0,4,2864.2,200,167,62,143,304,3,3
4452,17,90,0,1,2864.2,200,167,62,143,822.1,4,2
4461,17,90,0,2,2864.2,200,167,62,143,264.1,5,1
4553,17,93,0,1,1489,250,270,234,105,233.91,1,4
4563,17,93,0,2,1489,250,270,234,105,251,2,3
4571,17,93,0,3,1489,250,270,234,105,140.4,3,2
4581,17,93,0,1,1489,250,270,234,105,302.8,4,1
4661,17,95,1,1,1679.3,260,297,254,82,189.96,1,6
4671,17,95,1,2,1679.3,260,297,254,82,179.04,2,5
4681,17,95,1,4,1679.3,260,297,254,82,240.02,3,4
4691,17,95,1,2,1679.3,260,297,254,82,196.11,4,3
4701,17,95,1,1,1679.3,260,297,254,82,240,5,2
4713,17,95,1,3,1679.3,260,297,254,82,308.4,6,1
481,17,98,1,1,1530.8,213,230,193,41,181.08,1,4
482,17,98,1,2,1530.8,213,230,193,41,407.37,2,3
4831,17,98,1,1,1530.8,213,230,193,41,383.1,3,2
4841,17,98,1,3,1530.8,213,230,193,41,48.3,4,1
4962,17,102,1,1,1306.5,240,280,209,24,197.91,1,4
4973,17,102,1,2,1306.5,240,280,209,24,255.86,2,3
4982,17,102,1,1,1306.5,240,280,209,24,223.95,3,2
4992,17,102,1,3,1306.5,240,280,209,24,239.4,4,1
5191,17,106,0,1,1841.5,295,260,61,240,269.93,1,4
5201,17,106,0,2,1841.5,295,260,61,240,496.97,2,3
5212,17,106,0,4,1841.5,295,260,61,240,477,3,2
5222,17,106,0,3,1841.5,295,260,61,240,9,4,1
5353,17,109,1,1,1638.8,241,261,220,60,324.78,1,3
5362,17,109,1,2,1638.8,241,261,220,60,707.13,2,2
5372,17,109,1,1,1638.8,241,261,220,60,340,3,1
6041,17,120,1,1,2189.4,260,286,137,55,194.91,1,6
605,17,120,1,2,2189.4,260,286,137,55,265.99,2,5
6061,17,120,1,4,2189.4,260,286,137,55,271.1,3,4
607,17,120,1,1,2189.4,260,286,137,55,526.9,4,3
608,17,120,1,2,2189.4,260,286,137,55,320.2,5,2
609,17,120,1,3,2189.4,260,286,137,55,128.8,6,1
616,17,123,1,1,2622.8,237,274,216,26,73.73,1,6
617,17,123,1,2,2622.8,237,274,216,26,323.86,2,5
618,17,123,1,1,2622.8,237,274,216,26,359.06,3,4
619,17,123,1,3,2622.8,237,274,216,26,352.3,4,3
620,17,123,1,2,2622.8,237,274,216,26,337.8,5,2
6211,17,123,1,1,2622.8,237,274,216,26,171.5,6,1
6221,17,124,0,2,2525.5,205,267,202,12,389.81,1,6
6231,17,124,0,1,2525.5,205,267,202,12,314.1,2,5
6241,17,124,0,3,2525.5,205,267,202,12,222.3,3,4
6251,17,124,0,4,2525.5,205,267,202,12,30,4,3
6261,17,124,0,2,2525.5,205,267,202,12,504.1,5,2
6271,17,124,0,1,2525.5,205,267,202,12,475.5,6,1
6282,17,125,1,1,2302.2,203,291,174,50,173.97,1,7
6292,17,125,1,2,2302.2,203,291,174,50,6.06,2,6
6302,17,125,1,1,2302.2,203,291,174,50,278.89,3,5
6312,17,125,1,3,2302.2,203,291,174,50,242,4,4
6322,17,125,1,2,2302.2,203,291,174,50,244.9,5,3
6333,17,125,1,1,2302.2,203,291,174,50,275.7,6,2
6342,17,125,1,3,2302.2,203,291,174,50,80.6,7,1
6382,17,127,1,1,2809.7,232,287,214,20,603.79,1,4
6392,17,127,1,3,2809.7,232,287,214,20,415,2,3
640,17,127,1,1,2809.7,232,287,214,20,432.9,3,2
6411,17,127,1,2,2809.7,232,287,214,20,833,4,1
642,17,128,1,1,3039.2,150,205,145,38,379.91,1,6
6431,17,128,1,2,3039.2,150,205,145,38,303.9,2,5
6441,17,128,1,3,3039.2,150,205,145,38,448,3,4
6451,17,128,1,1,3039.2,150,205,145,38,277.1,4,3
6461,17,128,1,2,3039.2,150,205,145,38,468.7,5,2
6471,17,128,1,1,3039.2,150,205,145,38,276.4,6,1
6713,17,134,1,1,2038.2,220,250,202,20,389.79,1,3
6721,17,134,1,2,2038.2,220,250,202,20,367.94,2,2
6732,17,134,1,1,2038.2,220,250,202,20,809.5,3,1
6811,17,137,1,1,2121.6,234,266,134,26,244.92,1,4
6821,17,137,1,2,2121.6,234,266,134,26,597.99,2,3
6831,17,137,1,1,2121.6,234,266,134,26,459,3,2
6841,17,137,1,2,2121.6,234,266,134,26,268.9,4,1
6882,17,139,1,1,1387.1,264,277,136,30,268.02,1,3
6892,17,139,1,2,1387.1,264,277,136,30,466.96,2,2
6903,17,139,1,1,1387.1,264,277,136,30,31.4,3,1
6971,17,141,1,1,2005,193,250,168,51,255.89,1,4
6981,17,141,1,2,2005,193,250,168,51,991,2,3
6991,17,141,1,1,2005,193,250,168,51,212.1,3,2
7002,17,141,1,3,2005,193,250,168,51,286.4,4,1
7181,17,147,0,1,2674.7,249,222,49,200,414.02,1,6
7191,17,147,0,2,2674.7,249,222,49,200,405.31,2,5
7201,17,147,0,1,2674.7,249,222,49,200,189.9,3,4
7211,17,147,0,3,2674.7,249,222,49,200,23,4,3
7221,17,147,0,4,2674.7,249,222,49,200,338.1,5,2
723,17,147,0,2,2674.7,249,222,49,200,393.4,6,1
7341,17,150,0,1,2186.7,278,256,69,250,307.91,1,4
735,17,150,0,3,2186.7,278,256,69,250,54.99,2,3
736,17,150,0,2,2186.7,278,256,69,250,471.2,3,2
737,17,150,0,4,2186.7,278,256,69,250,696.2,4,1
7381,17,151,1,3,1763.7,256,286,198,79,386.05,1,5
