"","subj","trial","choice","roi","rt","upleftval","uprightval","downleftval","downrightval","fixdur","fixnum","revfixnum"
"10231",41,161,1,4,1544.6,154,91,170,287,204.1,4,1
"10241",41,162,0,2,5462.5,60,76,160,90,567.1,1,7
"10251",41,162,0,1,5462.5,60,76,160,90,378,2,6
"10261",41,162,0,3,5462.5,60,76,160,90,331.9,3,5
"10271",41,162,0,4,5462.5,60,76,160,90,384.3,4,4
"10281",41,162,0,2,5462.5,60,76,160,90,1249.9,5,3
"10291",41,162,0,4,5462.5,60,76,160,90,202.1,6,2
"10301",41,162,0,2,5462.5,60,76,160,90,185.9,7,1
"103110",41,163,1,4,1678.7,87,104,280,140,197.58,1,3
"10322",41,163,1,2,1678.7,87,104,280,140,380.95,2,2
"10332",41,163,1,4,1678.7,87,104,280,140,3.50000000000006,3,1
"10432",41,165,1,2,3896.9,94,67,95,219,160.73,1,5
"10442",41,165,1,1,3896.9,94,67,95,219,664.2,2,4
"10452",41,165,1,2,3896.9,94,67,95,219,199.8,3,3
"10462",41,165,1,4,3896.9,94,67,95,219,908.1,4,2
"10472",41,165,1,2,3896.9,94,67,95,219,351,5,1
"10482",41,166,0,1,4050.1,124,158,280,230,231.68,1,10
"10492",41,166,0,2,4050.1,124,158,280,230,313.09,2,9
"10502",41,166,0,4,4050.1,124,158,280,230,409.02,3,8
"10519",41,166,0,2,4050.1,124,158,280,230,305.9,4,7
"10522",41,166,0,4,4050.1,124,158,280,230,242.1,5,6
"10532",41,166,0,3,4050.1,124,158,280,230,307.1,6,5
"10542",41,166,0,1,4050.1,124,158,280,230,408.9,7,4
"10552",41,166,0,2,4050.1,124,158,280,230,391.2,8,3
"10562",41,166,0,4,4050.1,124,158,280,230,464.2,9,2
"10572",41,166,0,2,4050.1,124,158,280,230,242,10,1
"10582",41,167,1,2,8634.9,149,106,150,260,2174.9,1,8
"10591",41,167,1,1,8634.9,149,106,150,260,1219.9,2,7
"10601",41,167,1,2,8634.9,149,106,150,260,278.8,3,6
"10616",41,167,1,4,8634.9,149,106,150,260,281.000000000001,4,5
"10621",41,167,1,3,8634.9,149,106,150,260,257.099999999999,5,4
"10632",41,167,1,4,8634.9,149,106,150,260,420.100000000001,6,3
"10642",41,167,1,2,8634.9,149,106,150,260,1123.1,7,2
"10652",41,167,1,4,8634.9,149,106,150,260,343.100000000002,8,1
"10693",41,169,1,2,5765.5,96,51,100,240,443.05,1,9
"10704",41,169,1,1,5765.5,96,51,100,240,227.05,2,8
"10719",41,169,1,3,5765.5,96,51,100,240,354,3,7
"10724",41,169,1,4,5765.5,96,51,100,240,476.1,4,6
"10734",41,169,1,2,5765.5,96,51,100,240,449.9,5,5
"10743",41,169,1,1,5765.5,96,51,100,240,668.1,6,4
"10753",41,169,1,2,5765.5,96,51,100,240,335.2,7,3
"10762",41,169,1,3,5765.5,96,51,100,240,249.2,8,2
"10771",41,169,1,4,5765.5,96,51,100,240,321.1,9,1
"11143",41,176,0,2,3959.3,10,63,284,153,783.9,1,6
"11152",41,176,0,4,3959.3,10,63,284,153,409.1,2,5
"11162",41,176,0,2,3959.3,10,63,284,153,388.9,3,4
"11172",41,176,0,1,3959.3,10,63,284,153,2.79999999999969,4,3
"11182",41,176,0,3,3959.3,10,63,284,153,238.1,5,2
"11192",41,176,0,4,3959.3,10,63,284,153,366.7,6,1
"11203",41,177,1,2,2848.9,62,55,141,267,947.05,1,5
"11218",41,177,1,4,2848.9,62,55,141,267,213.9,2,4
"11223",41,177,1,3,2848.9,62,55,141,267,269.8,3,3
"11233",41,177,1,4,2848.9,62,55,141,267,374.1,4,2
"11244",41,177,1,2,2848.9,62,55,141,267,462,5,1
"11254",41,178,1,2,1461,50,70,297,100,33.3600000000001,1,2
"11264",41,178,1,4,1461,50,70,297,100,548.07,2,1
"11274",41,179,1,1,2104.1,78,32,96,215,303.85,1,5
"11284",41,179,1,2,2104.1,78,32,96,215,245.86,2,4
"11293",41,179,1,4,2104.1,78,32,96,215,246.9,3,3
"11303",41,179,1,3,2104.1,78,32,96,215,204.9,4,2
"11319",41,179,1,1,2104.1,78,32,96,215,309.2,5,1
"11323",41,180,1,1,2098.4,44,75,291,80,136.52,1,5
"11333",41,180,1,2,2098.4,44,75,291,80,239.99,2,4
"11343",41,180,1,4,2098.4,44,75,291,80,320.06,3,3
"11353",41,180,1,2,2098.4,44,75,291,80,252.9,4,2
"11363",41,180,1,1,2098.4,44,75,291,80,349.9,5,1
"11418",41,182,0,2,4217.5,46,92,295,191,389.11,1,8
"11423",41,182,0,3,4217.5,46,92,295,191,214,2,7
"11433",41,182,0,4,4217.5,46,92,295,191,0.899999999999901,3,6
"11443",41,182,0,2,4217.5,46,92,295,191,273.1,4,5
"11453",41,182,0,4,4217.5,46,92,295,191,618,5,4
"11463",41,182,0,1,4217.5,46,92,295,191,112,6,3
"11473",41,182,0,4,4217.5,46,92,295,191,389.8,7,2
"11483",41,182,0,2,4217.5,46,92,295,191,598.5,8,1
"11519",41,184,1,2,2225.7,156,125,226,283,576.71,1,4
"11522",41,184,1,3,2225.7,156,125,226,283,317,2,3
"11532",41,184,1,4,2225.7,156,125,226,283,222.1,3,2
"11542",41,184,1,1,2225.7,156,125,226,283,112,4,1
"11619",41,186,0,1,2896.8,82,71,119,288,4.73000000000001,1,6
"11623",41,186,0,2,2896.8,82,71,119,288,432.09,2,5
"11633",41,186,0,1,2896.8,82,71,119,288,10.8999999999999,3,4
"11642",41,186,0,3,2896.8,82,71,119,288,426.8,4,3
"11652",41,186,0,4,2896.8,82,71,119,288,324.9,5,2
"11662",41,186,0,2,2896.8,82,71,119,288,429,6,1
"11803",41,191,1,2,3298.7,191,173,218,292,139.15,1,6
"118110",41,191,1,1,3298.7,191,173,218,292,297.96,2,5
"11824",41,191,1,3,3298.7,191,173,218,292,193.03,3,4
"11833",41,191,1,4,3298.7,191,173,218,292,452.1,4,3
"11843",41,191,1,2,3298.7,191,173,218,292,503,5,2
"11853",41,191,1,1,3298.7,191,173,218,292,628.5,6,1
"11893",41,193,1,2,3522.3,37,83,290,156,381,1,6
"11903",41,193,1,4,3522.3,37,83,290,156,383.15,2,5
"119110",41,193,1,2,3522.3,37,83,290,156,251.1,3,4
"11923",41,193,1,1,3522.3,37,83,290,156,6.89999999999991,4,3
"11932",41,193,1,4,3522.3,37,83,290,156,305.2,5,2
"11942",41,193,1,2,3522.3,37,83,290,156,556,6,1
"11952",41,194,0,2,2709,100,130,284,144,223.84,1,5
"11962",41,194,0,4,2709,100,130,284,144,558.13,2,4
"11973",41,194,0,3,2709,100,130,284,144,232.1,3,3
"11983",41,194,0,4,2709,100,130,284,144,232.8,4,2
"11993",41,194,0,2,2709,100,130,284,144,658.6,5,1
"12003",41,195,1,1,4334.9,56,14,185,268,233.8,1,8
"120110",41,195,1,2,4334.9,56,14,185,268,209.8,2,7
"12023",41,195,1,3,4334.9,56,14,185,268,197.9,3,6
"12033",41,195,1,1,4334.9,56,14,185,268,200,4,5
"12043",41,195,1,2,4334.9,56,14,185,268,290.9,5,4
"12053",41,195,1,4,4334.9,56,14,185,268,479.2,6,3
"12063",41,195,1,3,4334.9,56,14,185,268,5.20000000000032,7,2
"12073",41,195,1,1,4334.9,56,14,185,268,233.9,8,1
"12143",41,197,1,1,4658.9,15,73,259,99,165.6,1,6
"12152",41,197,1,2,4658.9,15,73,259,99,499.39,2,5
"12162",41,197,1,4,4658.9,15,73,259,99,341.4,3,4
"12172",41,197,1,1,4658.9,15,73,259,99,429.2,4,3
"12182",41,197,1,2,4658.9,15,73,259,99,404.1,5,2
"12192",41,197,1,4,4658.9,15,73,259,99,233.000000000001,6,1
"12202",41,198,1,2,3879.2,44,88,280,122,276.95,1,6
"12218",41,198,1,4,3879.2,44,88,280,122,350.79,2,5
"12223",41,198,1,2,3879.2,44,88,280,122,490.1,3,4
"12233",41,198,1,4,3879.2,44,88,280,122,208.1,4,3
"12243",41,198,1,3,3879.2,44,88,280,122,45.0000000000004,5,2
"12253",41,198,1,2,3879.2,44,88,280,122,682,6,1
"12263",41,199,0,1,6947.1,121,135,299,232,13.44,1,8
"12273",41,199,0,2,6947.1,121,135,299,232,637.17,2,7
"12283",41,199,0,4,6947.1,121,135,299,232,606,3,6
"12293",41,199,0,2,6947.1,121,135,299,232,678,4,5
"12303",41,199,0,1,6947.1,121,135,299,232,4,5,4
"12317",41,199,0,2,6947.1,121,135,299,232,1048.9,6,3
"12322",41,199,0,4,6947.1,121,135,299,232,1139,7,2
"12332",41,199,0,2,6947.1,121,135,299,232,438.000000000001,8,1
"12342",41,200,0,2,1795.5,90,121,260,192,1110.01,1,2
"12352",41,200,0,4,1795.5,90,121,260,192,301.1,2,1
"11000",42,1,1,4,5934.6,87,104,280,140,154.89,1,12
"2138",42,1,1,1,5934.6,87,104,280,140,247,2,11
"3149",42,1,1,2,5934.6,87,104,280,140,487.1,3,10
"4140",42,1,1,1,5934.6,87,104,280,140,299.9,4,9
"5176",42,1,1,3,5934.6,87,104,280,140,184.2,5,8
"6129",42,1,1,4,5934.6,87,104,280,140,468,6,7
"7136",42,1,1,2,5934.6,87,104,280,140,180,7,6
"8120",42,1,1,1,5934.6,87,104,280,140,451.1,8,5
"9119",42,1,1,2,5934.6,87,104,280,140,373.2,9,4
"10109",42,1,1,4,5934.6,87,104,280,140,333.9,10,3
"11125",42,1,1,3,5934.6,87,104,280,140,322.200000000001,11,2
"12119",42,1,1,1,5934.6,87,104,280,140,321,12,1
"13123",42,2,1,3,4592.5,97,54,174,249,341.1,1,9
"14107",42,2,1,1,4592.5,97,54,174,249,372.8,2,8
"15127",42,2,1,2,4592.5,97,54,174,249,239,3,7
"16105",42,2,1,1,4592.5,97,54,174,249,212,4,6
"17106",42,2,1,4,4592.5,97,54,174,249,291.9,5,5
"18102",42,2,1,3,4592.5,97,54,174,249,4.29999999999975,6,4
"19102",42,2,1,1,4592.5,97,54,174,249,479,7,3
"2069",42,2,1,2,4592.5,97,54,174,249,283,8,2
"2139",42,2,1,1,4592.5,97,54,174,249,515.400000000001,9,1
"2260",42,3,0,4,3502.7,82,71,119,288,260.52,1,5
"2340",42,3,0,3,3502.7,82,71,119,288,338.8,2,4
"2460",42,3,0,1,3502.7,82,71,119,288,249.8,3,3
"2550",42,3,0,2,3502.7,82,71,119,288,245.9,4,2
"2630",42,3,0,1,3502.7,82,71,119,288,312.9,5,1
"3330",42,5,1,1,9081.1,37,83,290,156,828.06,1,13
"3440",42,5,1,3,9081.1,37,83,290,156,517.9,2,12
"3540",42,5,1,4,9081.1,37,83,290,156,284,3,11
"3640",42,5,1,3,9081.1,37,83,290,156,618.1,4,10
"3737",42,5,1,2,9081.1,37,83,290,156,1132.1,5,9
"3840",42,5,1,1,9081.1,37,83,290,156,956,6,8
"3938",42,5,1,2,9081.1,37,83,290,156,391.999999999999,7,7
"4029",42,5,1,1,9081.1,37,83,290,156,394,8,6
"4149",42,5,1,2,9081.1,37,83,290,156,668,9,5
"4230",42,5,1,1,9081.1,37,83,290,156,67.3000000000004,10,4
"4339",42,5,1,4,9081.1,37,83,290,156,1245.1,11,3
"4436",42,5,1,3,9081.1,37,83,290,156,697.100000000001,12,2
"4538",42,5,1,1,9081.1,37,83,290,156,185.099999999998,13,1
"4650",42,6,0,1,2388.9,52,90,274,94,196.25,1,4
"4739",42,6,0,3,2388.9,52,90,274,94,7.00000000000012,2,3
"4850",42,6,0,4,2388.9,52,90,274,94,328.8,3,2
"4930",42,6,0,2,2388.9,52,90,274,94,798,4,1
"5029",42,7,0,1,3527.3,40,73,283,162,23.39,1,9
"5177",42,7,0,2,3527.3,40,73,283,162,447.91,2,8
"5226",42,7,0,1,3527.3,40,73,283,162,408.21,3,7
"5340",42,7,0,3,3527.3,40,73,283,162,217.1,4,6
"5430",42,7,0,4,3527.3,40,73,283,162,426.2,5,5
"5529",42,7,0,3,3527.3,40,73,283,162,308,6,4
"5630",42,7,0,1,3527.3,40,73,283,162,200.9,7,3
"5728",42,7,0,2,3527.3,40,73,283,162,292.1,8,2
"5840",42,7,0,1,3527.3,40,73,283,162,314.9,9,1
"6630",42,9,0,3,5779.4,46,92,295,191,362.8,1,13
"6717",42,9,0,4,5779.4,46,92,295,191,252,2,12
"6827",42,9,0,3,5779.4,46,92,295,191,9.00000000000012,3,11
"6926",42,9,0,1,5779.4,46,92,295,191,226.8,4,10
"7025",42,9,0,2,5779.4,46,92,295,191,227.8,5,9
"7137",42,9,0,1,5779.4,46,92,295,191,254.1,6,8
"7218",42,9,0,3,5779.4,46,92,295,191,257.1,7,7
"7325",42,9,0,4,5779.4,46,92,295,191,294.1,8,6
"7420",42,9,0,3,5779.4,46,92,295,191,398.1,9,5
"7520",42,9,0,4,5779.4,46,92,295,191,268.4,10,4
"7620",42,9,0,2,5779.4,46,92,295,191,434.1,11,3
"7720",42,9,0,1,5779.4,46,92,295,191,388.100000000001,12,2
"7818",42,9,0,2,5779.4,46,92,295,191,48.9999999999995,13,1
"7920",42,10,1,1,5204.3,173,191,292,218,65.0799999999999,1,13
"8026",42,10,1,2,5204.3,173,191,292,218,201.82,2,12
"8124",42,10,1,4,5204.3,173,191,292,218,3.00000000000011,3,11
"8218",42,10,1,3,5204.3,173,191,292,218,192.7,4,10
"8317",42,10,1,4,5204.3,173,191,292,218,372,5,9
"8420",42,10,1,1,5204.3,173,191,292,218,263.1,6,8
"8518",42,10,1,2,5204.3,173,191,292,218,566,7,7
"8620",42,10,1,3,5204.3,173,191,292,218,178.9,8,6
"8720",42,10,1,1,5204.3,173,191,292,218,215.2,9,5
"8820",42,10,1,2,5204.3,173,191,292,218,248.1,10,4
"8920",42,10,1,1,5204.3,173,191,292,218,123,11,3
"9026",42,10,1,3,5204.3,173,191,292,218,452.8,12,2
"9120",42,10,1,4,5204.3,173,191,292,218,274.999999999999,13,1
"9224",42,11,1,1,1674.9,89,59,90,250,172.95,1,5
"9320",42,11,1,2,1674.9,89,59,90,250,205.02,2,4
"9428",42,11,1,1,1674.9,89,59,90,250,325.18,3,3
"9520",42,11,1,3,1674.9,89,59,90,250,227.2,4,2
"9624",42,11,1,4,1674.9,89,59,90,250,178,5,1
"9721",42,12,1,2,2534.5,82,50,226,295,207.89,1,8
"9820",42,12,1,1,2534.5,82,50,226,295,372.86,2,7
"9926",42,12,1,3,2534.5,82,50,226,295,201,3,6
"10025",42,12,1,4,2534.5,82,50,226,295,251.9,4,5
"10120",42,12,1,3,2534.5,82,50,226,295,6.9999999999999,5,4
"10220",42,12,1,1,2534.5,82,50,226,295,186.1,6,3
"10320",42,12,1,2,2534.5,82,50,226,295,195.9,7,2
"10423",42,12,1,1,2534.5,82,50,226,295,400.1,8,1
"10520",42,13,0,1,3351.9,81,71,221,286,50.09,1,9
"10617",42,13,0,2,3351.9,81,71,221,286,239.93,2,8
"10720",42,13,0,1,3351.9,81,71,221,286,406.97,3,7
"10819",42,13,0,4,3351.9,81,71,221,286,194.8,4,6
"10917",42,13,0,3,3351.9,81,71,221,286,257.9,5,5
"11017",42,13,0,2,3351.9,81,71,221,286,258,6,4
"11126",42,13,0,1,3351.9,81,71,221,286,5.1000000000001,7,3
"11219",42,13,0,2,3351.9,81,71,221,286,165.9,8,2
"11320",42,13,0,4,3351.9,81,71,221,286,178.1,9,1
"13220",42,16,1,2,2234.5,50,70,297,100,202.98,1,8
"13319",42,16,1,1,2234.5,50,70,297,100,294.94,2,7
"13416",42,16,1,2,2234.5,50,70,297,100,124.9,3,6
"13517",42,16,1,3,2234.5,50,70,297,100,269,4,5
"13620",42,16,1,4,2234.5,50,70,297,100,219.1,5,4
"13721",42,16,1,3,2234.5,50,70,297,100,4.8999999999999,6,3
"13820",42,16,1,1,2234.5,50,70,297,100,337.9,7,2
"13918",42,16,1,2,2234.5,50,70,297,100,8.9999999999999,8,1
"14015",42,17,1,2,3103.2,100,48,111,293,79.08,1,6
"14120",42,17,1,4,3103.2,100,48,111,293,266.9,2,5
"14217",42,17,1,3,3103.2,100,48,111,293,122,3,4
"14320",42,17,1,1,3103.2,100,48,111,293,174.1,4,3
"14413",42,17,1,2,3103.2,100,48,111,293,323.1,5,2
"14513",42,17,1,1,3103.2,100,48,111,293,481.9,6,1
"16122",42,20,0,2,2624.1,52,71,200,100,126.81,1,7
"16224",42,20,0,1,2624.1,52,71,200,100,124.5,2,6
"16322",42,20,0,3,2624.1,52,71,200,100,4,3,5
"16422",42,20,0,4,2624.1,52,71,200,100,266.9,4,4
"16520",42,20,0,3,2624.1,52,71,200,100,6.00000000000001,5,3
"16619",42,20,0,4,2624.1,52,71,200,100,10.1,6,2
"16716",42,20,0,2,2624.1,52,71,200,100,119,7,1
"17616",42,22,1,2,2356.1,117,92,162,236,211.98,1,7
"17719",42,22,1,3,2356.1,117,92,162,236,208.93,2,6
"17818",42,22,1,4,2356.1,117,92,162,236,309.98,3,5
"17915",42,22,1,3,2356.1,117,92,162,236,131.2,4,4
"18011",42,22,1,1,2356.1,117,92,162,236,210.9,5,3
"18114",42,22,1,2,2356.1,117,92,162,236,268.9,6,2
"18214",42,22,1,1,2356.1,117,92,162,236,6.40000000000018,7,1
"19520",42,24,0,2,1888.4,164,132,203,297,82.15,1,7
"19620",42,24,0,1,1888.4,164,132,203,297,4.90999999999997,2,6
"19717",42,24,0,2,1888.4,164,132,203,297,5.68999999999997,3,5
"19820",42,24,0,4,1888.4,164,132,203,297,187.94,4,4
"19916",42,24,0,3,1888.4,164,132,203,297,240.5,5,3
"20017",42,24,0,2,1888.4,164,132,203,297,220,6,2
"20115",42,24,0,1,1888.4,164,132,203,297,5.09999999999988,7,1
"20213",42,25,0,3,2138.2,170,200,291,215,247.9,1,3
"20313",42,25,0,4,2138.2,170,200,291,215,256,2,2
"20412",42,25,0,2,2138.2,170,200,291,215,192.5,3,1
"23912",42,30,0,1,2273.7,99,89,202,292,90.8,1,5
"24011",42,30,0,4,2273.7,99,89,202,292,1.1000000000001,2,4
"24115",42,30,0,3,2273.7,99,89,202,292,93.6999999999999,3,3
"24211",42,30,0,2,2273.7,99,89,202,292,103,4,2
"24313",42,30,0,1,2273.7,99,89,202,292,206,5,1
"25511",42,32,0,2,2774.4,60,45,134,244,684.86,1,6
"25611",42,32,0,3,2774.4,60,45,134,244,256.2,2,5
"25710",42,32,0,1,2774.4,60,45,134,244,224.1,3,4
"2588",42,32,0,2,2774.4,60,45,134,244,274.1,4,3
"2598",42,32,0,1,2774.4,60,45,134,244,5.99999999999978,5,2
"2607",42,32,0,2,2774.4,60,45,134,244,247.1,6,1
"26111",42,33,0,2,2894.7,37,53,258,217,3.59999999999983,1,6
"26210",42,33,0,4,2894.7,37,53,258,217,199.5,2,5
"2638",42,33,0,3,2894.7,37,53,258,217,267.1,3,4
"2648",42,33,0,4,2894.7,37,53,258,217,160.1,4,3
"26510",42,33,0,1,2894.7,37,53,258,217,391.9,5,2
"26610",42,33,0,4,2894.7,37,53,258,217,154.4,6,1
"26710",42,34,0,1,1976.7,113,100,141,300,115.92,1,4
"2687",42,34,0,2,1976.7,113,100,141,300,231.88,2,3
"2697",42,34,0,4,1976.7,113,100,141,300,168.91,3,2
"2708",42,34,0,3,1976.7,113,100,141,300,260,4,1
"2749",42,36,0,3,2294.1,15,73,259,99,244.58,1,6
"2759",42,36,0,4,2294.1,15,73,259,99,322.03,2,5
"2769",42,36,0,2,2294.1,15,73,259,99,209.1,3,4
"27711",42,36,0,1,2294.1,15,73,259,99,243,4,3
"27812",42,36,0,2,2294.1,15,73,259,99,219.7,5,2
"27910",42,36,0,4,2294.1,15,73,259,99,2.8999999999999,6,1
"2856",42,38,0,1,2774.8,124,158,280,230,204.01,1,7
"2866",42,38,0,2,2774.8,124,158,280,230,257.97,2,6
"2879",42,38,0,4,2774.8,124,158,280,230,304,3,5
"28811",42,38,0,2,2774.8,124,158,280,230,270.1,4,4
"28912",42,38,0,4,2774.8,124,158,280,230,129.8,5,3
"29010",42,38,0,1,2774.8,124,158,280,230,304.8,6,2
"29112",42,38,0,2,2774.8,124,158,280,230,38.1999999999998,7,1
"2967",42,40,0,1,2062.2,150,140,160,209,73.7,1,3
"2977",42,40,0,4,2062.2,150,140,160,209,125.8,2,2
"2988",42,40,0,2,2062.2,150,140,160,209,177.9,3,1
"2997",42,41,0,3,3107.4,84,74,226,272,202.14,1,6
"3009",42,41,0,1,3107.4,84,74,226,272,219.9,2,5
"30112",42,41,0,2,3107.4,84,74,226,272,342,3,4
"30213",42,41,0,1,3107.4,84,74,226,272,210.9,4,3
"30312",42,41,0,4,3107.4,84,74,226,272,34.8000000000002,5,2
"30412",42,41,0,3,3107.4,84,74,226,272,289,6,1
"3059",42,42,1,2,4021.7,156,125,226,283,230.91,1,7
"3068",42,42,1,4,4021.7,156,125,226,283,298.03,2,6
"3079",42,42,1,3,4021.7,156,125,226,283,353.1,3,5
"30810",42,42,1,2,4021.7,156,125,226,283,230.3,4,4
"3098",42,42,1,1,4021.7,156,125,226,283,620.1,5,3
"31013",42,42,1,3,4021.7,156,125,226,283,252,6,2
"31114",42,42,1,4,4021.7,156,125,226,283,204.1,7,1
"35114",42,49,0,1,3118.6,99,77,221,277,64.3399999999999,1,5
"35211",42,49,0,3,3118.6,99,77,221,277,195.03,2,4
"35310",42,49,0,4,3118.6,99,77,221,277,899.91,3,3
"3549",42,49,0,2,3118.6,99,77,221,277,228.9,4,2
"35510",42,49,0,4,3118.6,99,77,221,277,274.8,5,1
"36312",42,51,1,1,2459.4,50,54,275,160,225.84,1,7
"36414",42,51,1,3,2459.4,50,54,275,160,196.95,2,6
"36513",42,51,1,4,2459.4,50,54,275,160,218.04,3,5
"36613",42,51,1,2,2459.4,50,54,275,160,241,4,4
"36711",42,51,1,1,2459.4,50,54,275,160,364.1,5,3
"3689",42,51,1,3,2459.4,50,54,275,160,229.1,6,2
"3698",42,51,1,4,2459.4,50,54,275,160,175.8,7,1
"3707",42,52,0,2,3936,44,88,280,122,190.94,1,10
"37113",42,52,0,1,3936,44,88,280,122,217.08,2,9
"37210",42,52,0,3,3936,44,88,280,122,265.15,3,8
"3738",42,52,0,4,3936,44,88,280,122,337,4,7
"3747",42,52,0,2,3936,44,88,280,122,318,5,6
"3758",42,52,0,1,3936,44,88,280,122,219.3,6,5
"3767",42,52,0,2,3936,44,88,280,122,563,7,4
"3778",42,52,0,1,3936,44,88,280,122,385.1,8,3
"3788",42,52,0,3,3936,44,88,280,122,358.2,9,2
"3799",42,52,0,4,3936,44,88,280,122,409.1,10,1
"3909",42,54,0,1,3012.1,13,54,281,95,19.82,1,6
"39114",42,54,0,3,3012.1,13,54,281,95,463.12,2,5
"39211",42,54,0,4,3012.1,13,54,281,95,843,3,4
"3939",42,54,0,2,3012.1,13,54,281,95,434,4,3
"3948",42,54,0,1,3012.1,13,54,281,95,230.1,5,2
"3958",42,54,0,2,3012.1,13,54,281,95,36.3000000000002,6,1
"3968",42,55,1,4,7847.5,70,42,123,179,884.88,1,12
"3978",42,55,1,1,7847.5,70,42,123,179,277.9,2,11
"3988",42,55,1,2,7847.5,70,42,123,179,358.3,3,10
"3998",42,55,1,1,7847.5,70,42,123,179,305,4,9
"40011",42,55,1,2,7847.5,70,42,123,179,317,5,8
"40114",42,55,1,1,7847.5,70,42,123,179,296.1,6,7
"40210",42,55,1,4,7847.5,70,42,123,179,435.1,7,6
"4038",42,55,1,3,7847.5,70,42,123,179,120.8,8,5
"4048",42,55,1,1,7847.5,70,42,123,179,202,9,4
"4059",42,55,1,2,7847.5,70,42,123,179,317.7,10,3
"40611",42,55,1,4,7847.5,70,42,123,179,276.899999999999,11,2
"40711",42,55,1,1,7847.5,70,42,123,179,209.9,12,1
"4487",42,63,0,3,2968.1,242,230,250,290,229.8,1,5
"4499",42,63,0,4,2968.1,242,230,250,290,398.9,2,4
"4509",42,63,0,2,2968.1,242,230,250,290,205.1,3,3
"45113",42,63,0,1,2968.1,242,230,250,290,243.9,4,2
"45212",42,63,0,3,2968.1,242,230,250,290,152.1,5,1
"4539",42,64,1,2,3405.4,47,64,283,101,130.78,1,8
"4548",42,64,1,1,3405.4,47,64,283,101,2.73000000000001,2,7
"4557",42,64,1,3,3405.4,47,64,283,101,297.74,3,6
"4568",42,64,1,1,3405.4,47,64,283,101,201.9,4,5
"4578",42,64,1,2,3405.4,47,64,283,101,412.1,5,4
"4586",42,64,1,1,3405.4,47,64,283,101,4,6,3
"4596",42,64,1,4,3405.4,47,64,283,101,479.9,7,2
"4607",42,64,1,3,3405.4,47,64,283,101,270,8,1
"46112",42,65,1,3,2147.5,81,100,290,105,193.01,1,4
"46210",42,65,1,1,2147.5,81,100,290,105,192.1,2,3
"46310",42,65,1,2,2147.5,81,100,290,105,247,3,2
"46411",42,65,1,4,2147.5,81,100,290,105,271.3,4,1
"46513",42,66,1,2,1927.5,71,95,292,161,320.81,1,5
"46610",42,66,1,3,1927.5,71,95,292,161,182.94,2,4
"4678",42,66,1,4,1927.5,71,95,292,161,226.02,3,3
"4687",42,66,1,2,1927.5,71,95,292,161,339.1,4,2
"4698",42,66,1,1,1927.5,71,95,292,161,4,5,1
"4709",42,67,1,1,2512.3,80,110,294,135,291.91,1,3
"47113",42,67,1,2,2512.3,80,110,294,135,277.09,2,2
"47210",42,67,1,4,2512.3,80,110,294,135,630.1,3,1
"4797",42,69,0,4,11275.4,177,140,204,280,429.3,1,19
"48010",42,69,0,2,11275.4,177,140,204,280,257.1,2,18
"48118",42,69,0,1,11275.4,177,140,204,280,619,3,17
"48215",42,69,0,3,11275.4,177,140,204,280,201.2,4,16
"48312",42,69,0,4,11275.4,177,140,204,280,300.1,5,15
"48410",42,69,0,2,11275.4,177,140,204,280,317.9,6,14
"48510",42,69,0,1,11275.4,177,140,204,280,275,7,13
"48610",42,69,0,3,11275.4,177,140,204,280,235.1,8,12
"4879",42,69,0,4,11275.4,177,140,204,280,590.9,9,11
"4888",42,69,0,2,11275.4,177,140,204,280,498.8,10,10
"4897",42,69,0,1,11275.4,177,140,204,280,318.9,11,9
"4909",42,69,0,2,11275.4,177,140,204,280,912.9,12,8
"49111",42,69,0,4,11275.4,177,140,204,280,812.1,13,7
"49210",42,69,0,3,11275.4,177,140,204,280,292.9,14,6
"4937",42,69,0,2,11275.4,177,140,204,280,802,15,5
"4948",42,69,0,4,11275.4,177,140,204,280,199,16,4
"4954",42,69,0,3,11275.4,177,140,204,280,716.000000000001,17,3
"4965",42,69,0,1,11275.4,177,140,204,280,525.8,18,2
"4978",42,69,0,2,11275.4,177,140,204,280,44.1000000000003,19,1
"5178",42,72,1,1,2161.7,59,95,294,110,117.1,1,6
"5187",42,72,1,2,2161.7,59,95,294,110,13.12,2,5
"5195",42,72,1,3,2161.7,59,95,294,110,121.85,3,4
"5204",42,72,1,1,2161.7,59,95,294,110,208.9,4,3
"52110",42,72,1,2,2161.7,59,95,294,110,398.1,5,2
"5227",42,72,1,4,2161.7,59,95,294,110,421.7,6,1
"5238",42,73,1,2,2713.9,146,95,158,284,66.58,1,6
"5249",42,73,1,4,2713.9,146,95,158,284,305.91,2,5
"5259",42,73,1,2,2713.9,146,95,158,284,238,3,4
"5269",42,73,1,1,2713.9,146,95,158,284,316,4,3
"5278",42,73,1,3,2713.9,146,95,158,284,739.9,5,2
"5287",42,73,1,1,2713.9,146,95,158,284,242.7,6,1
"5397",42,75,1,2,6030.7,55,75,269,97,207.07,1,14
"5409",42,75,1,1,6030.7,55,75,269,97,266.11,2,13
"54113",42,75,1,3,6030.7,55,75,269,97,172.02,3,12
"54210",42,75,1,1,6030.7,55,75,269,97,8.9999999999999,4,11
"5438",42,75,1,2,6030.7,55,75,269,97,165.9,5,10
"5449",42,75,1,4,6030.7,55,75,269,97,136,6,9
"5457",42,75,1,2,6030.7,55,75,269,97,292.9,7,8
