"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"571",0.8,0.2,0.6,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.51354832939,402,1170
"572",0.8,0.4,0.6,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.36054832939,700,1017
"573",1,0.6,0.8,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,0.83854832939,495,495
"574",0.8,0.4,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.79154832939,934,1448
"575",1,0.2,0.7,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,2.89354832939,1191,2550
"576",1,0.4,0.5,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,2.03954832939,1049,1696
"577",0.8,0.2,0.7,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.19854832939,772,1855
"578",0.8,0.2,0.6,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-0.94854832939,0,605
"579",1,0.2,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.17054832939,912,1827
"580",0.8,0.2,0.4,0.6,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,1.31654832939,561,973
"581",1,0.2,0.6,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.16554832939,1555,3822
"582",0.8,0.2,0.5,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.36254832939,988,2019
"583",1,0.4,0.6,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.92254832939,882,2579
"584",1,0.2,0.5,0.6,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-3.28354832939,1749,2940
"585",1,0.4,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,2.73154832939,1012,2388
"586",1,0.2,0.9,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.84054832939,2118,4497
"587",1,0.2,0.5,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.71554832939,2124,4372
"588",1,0.4,0.9,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-0.75254832939,212,409
"589",1,0.4,0.7,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.36354832939,200,1020
"590",0.8,0.2,0.8,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,1.00654832939,215,663
"591",0.8,0.2,0.5,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.47954832939,1377,2136
"592",1,0.2,0.5,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-4.21954832939,2276,3876
"593",0.6,0.2,0.7,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.66754832939,514,1324
"594",0.8,0.2,0.5,0.6,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.51154832939,2504,4168
"595",0.8,0.2,0.9,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.65254832939,568,1309
"596",1,0.2,0.4,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.23754832939,294,894
