"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"619",50,40,0.8,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.24194707219,628,1154
"620",70,21,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.70494707219,2052,3617
"621",90,63,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.35894707219,686,1271
"622",20,6,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-7.85294707219,4118,7765
"623",90,81,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-7.92294707219,2931,7835
"624",90,72,0.8,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-5.94794707219,3156,5860
"625",80,24,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.34094707219,980,2253
"626",30,15,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-7.37694707219,3752,7289
"627",100,70,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.89794707219,2652,4810
"628",40,12,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.50394707219,2378,3416
"629",10,7,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,11.89194707219,5748,11804
"630",60,24,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.51545072307333,1252,1371
"631",40,20,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-3.95845072307333,1908,3814
"632",60,18,0.3,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.623450723073333,479,479
"633",80,32,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.54945072307333,1009,1405
"634",90,36,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.52345072307333,909,1379
"635",90,54,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.02945072307333,685,1885
"636",20,16,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-3.93045072307333,1042,3786
"637",30,24,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.50345072307333,387,1359
"638",80,48,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-3.01045072307333,2396,2866
"639",40,16,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.593450723073333,0,449
"640",90,45,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.48445072307333,980,2340
"641",10,9,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.783450723073333,119,639
"642",40,28,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.885450723073333,563,741
"643",80,64,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-3.11545072307333,1012,2971
