"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"519",50.3627,139,197,90,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-1.27237900063333,713.3,807
"520",293,252,177.1271,209,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.28737900063333,244.93,822
"521",290,132,72.1965,200,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.58637900063333,815.71,1121
"522",184.1219,141,79,112,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.710379000633333,0,245
"523",68.4697,173,266,119,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.28437900063333,94.4099999999999,819
"524",283,90.2205,47,188,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.01637900063333,399.49,551
"525",246,203.654,124,156,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.844379000633333,0,379
"526",242,211,77,108.2796,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.930379000633333,123.04,465
"527",124,172.5334,240,183,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.939379000633333,458,474
"528",291,197,74,135.1494,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-1.29037900063333,382.66,825
"529",268,134.4648,86,151,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.623379000633333,107.19,158
"530",234.7675,191,97,140,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.689379000633333,0,224
"531",232,180,59.5354,112,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-1.45137900063333,543.32,986
"532",300,210,131.6394,189,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-1.54337900063333,690.81,1078
"533",91,141.8237,272,156,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.612379000633333,78.81,147
"534",123.1652,229,276,158,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.63137900063333,99.1099999999999,1166
"535",32,185,218.5599,86,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-2.27037900063333,190.33,1805
"536",261,156,92.1644,172,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.762379000633333,72.85,297
"537",299,212,151.3367,226,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-1.48237900063333,308.76,1017
"538",269,200.5645,115,155,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.581379000633333,0,116
"539",140.4468,197,284,206,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-2.10037900063333,275.22,1635
"540",295,239,107.9837,143,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.559379000633333,0,94
"541",216.5706,97,57,163,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.600379000633333,0,135
"542",248,191,89.8811,126,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.619379000633333,67.79,154
"543",55,143,233.3288,96,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-2.30637900063333,426.27,1841
"544",139,214,271,205.7561,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.78837900063333,91.8499999999999,1323
"545",278,181,41,73.5685,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.583379000633333,0,118
"546",39.804,135,193,103,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.613379000633333,11.0199999999999,148
"547",90,146,218.228,157,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.41437900063333,504.6,949
"548",234,164,92.8337,153,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.99337900063333,236.38,1528
"549",289,214,92,142.6763,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-0.706379000633333,241,241
"550",87,124,277.1856,210,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,1.03637900063333,135.1,571
"551",128,62,30,77.3563,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.575379000633333,0,110
"552",224,173.8065,120,167,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-0.895379000633333,389.91,430
"553",240,85,30.9468,99,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.730379000633333,40.09,265
"554",295,146,31,100.9961,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,0.800379000633333,0,335
"555",107,196.6513,237,148,3,0.0203305566213333,1.10815330083333,0.465379000633333,0.645111989733333,0.672111133686667,0.58435918182,-2.48637900063333,566.71,2021
"556",256,142.2412,48,149,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.77633817013333,754.95,2167
"557",262,205,170,217.4678,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-5.66633817013333,1869.4,5057
"558",286,194.2197,147,232,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.06633817013333,1881.85,3457
"559",227,144,67,112.6158,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.58533817013333,747.62,2976
"560",260,115.7281,39,139,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.89433817013333,1167,2285
"561",90,192,267,139.2965,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.83833817013333,1684.86,3229
"562",76.7358,107,162,121,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.42333817013333,772.55,2814
"563",143,184,265,210.4749,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-16.6973381701333,3130.48,16088
"564",244,118,60,147.1857,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.09333817013333,1204.89,2484
"565",218.228,157,90,146,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,15.2893381701333,1828.04,14680
"566",113,168,253.2167,187,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-5.91533817013333,2566.49,5306
"567",47.276,99,202,98,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.60133817013333,2508.12,2992
"568",70,144,289,143.3388,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.02533817013333,465.270000000001,1416
"569",52,191.3091,257,119,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.81433817013333,79.0799999999999,1205
"570",132,180,259.7662,202,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,8.90533817013333,4278.82,8296
"571",160,84,39,86.9989,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.62933817013333,798.14,1020
"572",285.3243,180,133,232,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-6.37733817013333,1810.18,5768
"573",86,139,238,179.7826,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.71333817013333,284.8,2104
"574",33.5172,132,265,123,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.35033817013333,4291.98,4741
"575",299,197.2434,67,114,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.37833817013333,1713.5,3769
"576",39.3272,167,235,87,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.85533817013333,634.92,3246
"577",297,228.7713,161,221,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-5.71433817013333,2595.54,5105
"578",280,220,130.4938,168,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.97733817013333,1121.86,3368
"579",205,86,35.9532,101,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.29633817013333,212.91,2687
"580",87,118,191,160,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.41233817013333,1754.61,3803
"581",65,140,291,141.3128,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.14033817013333,315.97,2531
"582",261.3522,128,90,204,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-10.5193381701333,2460.87,9910
"583",193,103,39.804,135,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.14333817013333,349.54,534
"584",33.2771,97,274,122,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.49233817013333,559.899000000001,1883
"585",276,229,123.1652,158,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.05333817013333,444,444
"586",265,147,35,70.1675,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.64233817013333,491.5,1033
"587",242,111,59.2377,163,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.55633817013333,744.8,1947
"588",221.4987,166,61,110,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.83333817013333,9.86000000000001,2224
"589",110,169,296.8188,231,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-9.15533817013333,6220.35,8546
"590",204,241.0683,296,251,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.47733817013333,1167.49,3868
"591",242.5782,176,113,165,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.22733817013333,3379.24,3618
"592",229,166,88,130.8132,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.50033817013333,1194,3891
"593",283,223,128,163.746,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-6.96733817013333,4703.75,6358
"594",248,165,46,122.3349,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-7.38933817013333,1790.33,6780
"595",264,136,72,140.3555,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.65433817013333,558.8,1045
"596",160,192,276.708,237,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.55233817013333,2200.33,2943
"597",72,123,183.3187,108,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.58533817013333,429.8,3976
"598",72.1965,200,290,132,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.55533817013333,1102.5,2946
"599",80.4982,131,261,162,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.15933817013333,174.97,1550
"600",293,209,177.1271,252,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-9.70333817013333,2308.9,9094
"601",284,175,43.5115,83,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.36833817013333,1855.12,3759
"602",92.1644,156,261,172,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.65933817013333,1297.21,3050
"603",74,135.1494,291,197,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.72733817013333,3009,5118
"604",58,127,216.7874,117,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-5.06633817013333,1984.5,4457
"605",283,90.2205,47,188,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.41433817013333,1104.19,2805
"606",40,71.5927,257,150,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.19133817013333,1160.9,1582
"607",123,73.3212,35,77,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-11.6983381701333,1731.8,11089
"608",287.1928,176,103,173,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.02033817013333,0,2411
"609",206,121.9186,90,154,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,6.87333817013333,2816.9,6264
"610",258.0234,178,123,186,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.07833817013333,253.1,1469
"611",90.0296,189,245,136,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.43733817013333,1999.83,3828
"612",246,195,85.1249,121,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.90233817013333,1274.8,4293
"613",79.7064,179,256,150,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.70533817013333,2063.1,4096
"614",79,177,282.2638,148,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.32633817013333,0,3717
"615",131,71,31,70.9055,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.93633817013333,878.9,1327
"616",281.0036,232,162,198,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.31733817013333,606.76,708
"617",271,200,155,217.342,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.28333817013333,982.9,1674
"618",152,189.8031,250,204,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-15.0833381701333,3352.47,14474
"619",286,150,46,131.0204,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.37733817013333,2160.26,3768
"620",36,113,283,132.0805,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.82233817013333,1099.55,1213
"621",259,193,141,195.7833,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.37333817013333,1131.7,3764
"622",286.1269,207,51,84,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.52633817013333,466.5,917
"623",284,206,140.4468,197,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.04033817013333,1142,1431
"624",58,140,204,100.5641,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.78133817013333,1106.36,2172
"625",143,181,263.4748,212,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,17.5173381701333,2336.24,16908
"626",38.8462,168,262,148,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.82433817013333,1851.67,3215
"627",46,92.6492,289,183,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.46233817013333,1178.8,2853
"628",39.5088,80,191,121,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,10.8863381701333,3970.65,10277
"629",189,221.9482,272,232,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,9.13533817013333,5125.05,8526
"630",228,147,32,64.6739,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.41233817013333,519.2,3803
"631",268,134.4648,86,151,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.77433817013333,3840.19,4165
"632",295.5577,218,172,227,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.51033817013333,1252.08,1901
"633",281,200.8649,166,234,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-7.92333817013333,3823.03,7314
"634",41,79.997,272,204,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.39133817013333,1215.16,3782
"635",45.981,109,284,89,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.35233817013333,1199.8,1743
"636",90.4721,163,268,155,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.87133817013333,3089.34,4262
"637",106.112,163,217,157,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.52733817013333,0,3918
"638",175.737,141,94,128,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.00533817013333,1396,1396
"639",50,141,267,111.5508,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.96533817013333,1356,1356
"640",260,210,43,92.3709,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.28933817013333,2292.75,3680
"641",154,190,233,189.0146,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-7.34433817013333,5189.91,6735
"642",296,154,64.0059,169,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.00933817013333,1250.11,3400
"643",192,111,73,135.6034,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.77533817013333,1169.9,2166
"644",102,134.2821,257,204,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.29733817013333,773.38,3688
"645",279,125,72.4665,186,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,16.8363381701333,2311.4,16227
"646",160.1078,126,58,93,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.76733817013333,1218.49,3158
"647",166,213,291.1944,234,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.67233817013333,905.1,2063
"648",42.7407,93,196,96,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.34033817013333,1243.62,4731
"649",84.3892,167,232,142,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.72033817013333,1613.8,3111
"650",259,124,32.1509,123,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.28833817013333,1252.9,1679
"651",247,123,89,181.9277,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.74733817013333,903.8,1138
"652",276,165.2795,68,129,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.37033817013333,1513.97,3761
"653",92,139.9692,260,182,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.35133817013333,2680.5,3742
"654",124,182,277.912,199,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.98633817013333,0,1377
"655",42.3622,86,285,217,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,6.15233817013333,1692.9,5543
"656",41,73.5685,278,181,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.89133817013333,231.1,1282
"657",300,210,131.6394,189,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.15033817013333,1932.13,3541
"658",208,77.6151,38,104,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.51633817013333,716.12,907
"659",182,226,265.1475,222,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.30833817013333,1579.2,2699
"660",47,87,243,159.5854,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.32533817013333,1021,2716
"661",90,170,244,155.1241,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.24033817013333,381.3,631
"662",79,141,184.1219,112,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.19333817013333,2222.32,3584
"663",251,218,107,141.9429,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-2.22633817013333,534.57,1617
"664",117.7073,181,298,179,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,4.93733817013333,3744.98,4328
"665",33,180,288.0508,125,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.78633817013333,0,1177
"666",35.5948,160,240,88,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.37733817013333,0,768
"667",87,210,277.1856,124,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,7.07933817013333,1445.35,6470
"668",299,76,37.6023,171,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,2.14633817013333,0,1537
"669",218.5599,86,32,185,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,6.35033817013333,1770.7,5741
"670",272,222.0767,54,86,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.80033817013333,429.08,1191
"671",77,117,219,174.1721,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-12.4013381701333,3330.3,11792
"672",36,117,246.6045,143,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.88933817013333,2617.76,5280
"673",46.3955,124,214,105,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-3.29433817013333,1076.9,2685
"674",94,226,294,144.4379,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-11.0543381701333,1073.5,10445
"675",104,163.2281,252,183,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-9.21333817013333,2809.8,8604
"676",151.3367,226,299,212,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.87133817013333,796.999999999999,1262
"677",78,123.5882,279,195,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.54233817013333,2013.3,2933
"678",97,184,273.8797,147,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.05333817013333,898.71,4444
"679",87,155,236,150.5413,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,11.3963381701333,4110.98,10787
"680",136,171,266.422,227,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.22633817013333,0,617
"681",128,62,30,77.3563,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.94533817013333,0,1336
"682",242,161,118,190.0531,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-1.30333817013333,0,694
"683",240,99,30.9468,85,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.54333817013333,650.100000000001,934
"684",39,80.6942,158,100,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.80933817013333,641.330000000001,1200
"685",44,106,201.4052,105,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,6.13133817013333,4789.5,5522
"686",35,201,266,73.0301,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,5.09533817013333,3259.76,4486
"687",242,108.2796,77,211,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-9.08833817013333,2058.9,8479
"688",170,120,59.5619,119,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-4.80333817013333,1983.47,4194
"689",278,187,148.9983,239,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.62533817013333,252.5,1016
"690",142.9261,194,298,223,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.14133817013333,1591.13,2532
"691",272,141.8237,91,156,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,3.10233817013333,1581.2,2493
"692",240,201,117.1301,150,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,-12.4473381701333,3295.1,11838
"693",219.9473,155,72,103,4,0.0129161724513333,0.489780650733333,0.609338170133333,0.4347179385,0.950961707133333,0.975144637533333,1.81833817013333,640.06,1209
