"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"760",500,200,0.6,0.7,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,6.16745128623333,2911,4976
"761",500,100,0.6,0.9,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,5.43645128623333,1736,4245
"762",400,100,0.6,0.9,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,2.61145128623333,901,1420
"763",500,200,0.7,0.8,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,3.08445128623333,608,1893
"764",400,100,0.5,0.9,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,7.89245128623333,3137,6701
"765",300,100,0.7,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,-2.12545128623333,0,934
"766",300,100,0.6,0.7,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,-2.55045128623333,556,1359
"767",400,100,0.4,0.6,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,3.43545128623333,1659,2244
"768",500,100,0.4,0.8,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,9.62345128623333,5115,8432
"769",500,100,0.8,0.9,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,5.25745128623333,1585,4066
"770",500,100,0.6,0.7,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,4.24745128623333,2289,3056
"771",500,100,0.5,0.8,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,4.03945128623333,1510,2848
"772",500,100,0.4,0.9,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,6.02745128623333,2012,4836
"773",400,100,0.5,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,-3.54745128623333,1048,2356
"774",400,100,0.8,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,5.48445128623333,1747,4293
"775",300,100,0.9,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,3.17445128623333,1206,1983
"776",400,200,0.7,0.8,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,5.88845128623333,2080,4697
"777",500,100,0.8,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,1.97045128623333,392,779
"778",500,300,0.7,0.8,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,2.99145128623333,824,1800
"779",500,300,0.8,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,-1.88745128623333,0,696
"780",400,100,0.9,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,2.84345128623333,1429,1652
"781",400,100,0.7,1,11,0.00328747992933333,0.385956164966667,1.19145128623333,0.4056352912,0.08387975713,0.46972923179,5.02545128623333,2541,3834
"782",400,100,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-2.65776393133333,674,1886
"783",400,100,0.5,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-3.01576393133333,697,2244
"784",400,100,0.5,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-0.937763931333333,0,166
"785",400,100,0.6,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.09876393133333,0,327
"786",500,200,0.7,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-6.92876393133333,3406,6157
"787",500,200,0.6,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-0.958763931333333,0,187
"788",500,100,0.7,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.50476393133333,1147,1733
"789",300,100,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-5.04576393133333,2591,4274
"790",500,100,0.5,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.82676393133333,1222,2055
"791",400,100,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,7.15376393133333,2993,6382
"792",500,100,0.5,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.66876393133333,2146,3897
"793",500,100,0.5,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,3.11776393133333,756,2346
"794",300,100,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,7.06076393133333,3567,6289
"795",500,100,0.6,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.53676393133333,2425,3765
"796",300,100,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.34376393133333,532,572
"797",500,100,0.4,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.95176393133333,1765,4180
"798",500,100,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,3.29676393133333,1213,2525
"799",500,100,0.4,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.97476393133333,1986,4203
"800",500,300,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.10576393133333,120,334
"801",400,100,0.5,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.02876393133333,0,257
"802",400,100,0.7,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.17176393133333,346,400
"803",500,200,0.6,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.43776393133333,533,666
"804",300,100,0.6,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-3.11676393133333,1328,2345
"805",500,100,0.4,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-2.29276393133333,639,1521
"806",500,200,0.6,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.99076393133333,620,1219
"807",400,100,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.51176393133333,1113,1740
"808",400,200,0.7,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.16076393133333,0,389
"809",500,200,0.5,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-3.91676393133333,1793,3145
"810",300,100,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.25876393133333,0,487
"811",500,100,0.6,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.44076393133333,600,1669
"812",500,200,0.5,0.6,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-3.51876393133333,983,2747
"813",500,200,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.43776393133333,901,1666
"814",500,200,0.4,0.5,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-8.15176393133333,3629,7380
"815",500,100,0.3,0.5,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,5.89976393133333,2443,5128
"816",500,200,0.7,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.55476393133333,627,783
"817",500,300,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,3.20376393133333,1080,2432
"818",400,200,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.09176393133333,0,320
"819",500,300,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-2.58976393133333,899,1818
"820",500,200,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.27776393133333,291,506
"821",500,100,0.5,0.6,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.62776393133333,950,1856
"822",500,200,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-0.911763931333333,0,140
"823",400,200,0.6,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-6.64076393133333,3474,5869
"824",500,100,0.4,0.6,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,5.57476393133333,2907,4803
"825",500,100,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.57576393133333,1016,1804
"826",400,100,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,3.75876393133333,1915,2987
"827",500,100,0.7,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.51976393133333,409,1748
"828",500,100,0.6,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.98376393133333,1650,4212
"829",500,200,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.03076393133333,0,259
"830",300,100,0.7,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,7.56876393133333,3043,6797
"831",400,100,0.6,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.83876393133333,522,1067
"832",400,100,0.4,0.6,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.24076393133333,1632,3469
"833",400,100,0.6,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.74576393133333,1156,1974
"834",500,100,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,5.11876393133333,2152,4347
"835",400,200,0.7,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.80176393133333,575,1030
"836",500,100,0.4,0.5,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-9.03576393133333,3978,8264
"837",500,100,0.3,0.4,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,7.63276393133333,4036,6861
"838",500,100,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,1.96776393133333,455,1196
"839",300,100,0.6,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,4.19976393133333,1104,3428
"840",500,100,0.5,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.44076393133333,815,1669
"841",400,100,0.5,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,8.03976393133333,3982,7268
"842",500,300,0.9,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-2.03476393133333,543,1263
"843",400,100,0.4,0.5,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,6.48376393133333,2821,5712
"844",400,200,0.8,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,3.09976393133333,1005,2328
"845",400,100,0.5,0.6,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-3.50176393133333,1633,2730
"846",500,200,0.6,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-7.10476393133333,3135,6333
"847",300,100,0.7,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-0.920763931333333,124,149
"848",500,100,0.4,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-5.26376393133333,2308,4492
"849",400,100,0.6,0.7,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-1.05776393133333,0,286
"850",400,100,0.7,1,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,-8.12776393133333,3511,7356
"851",400,200,0.8,0.9,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.50276393133333,1108,1731
"852",500,100,0.6,0.8,12,0.0033873654674,0.479650983266667,0.771763931333333,0.256240021166667,0.0438955242733333,0.803619365166667,2.90076393133333,1229,2129
"853",500,100,0.6,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.54283002233333,0,1102
"854",500,100,0.5,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.70283002233333,557,1262
"855",500,200,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,1.73583002233333,295,295
"856",400,200,0.6,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.28983002233333,1562,1849
"857",500,100,0.5,0.6,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.02583002233333,0,585
"858",300,100,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.30283002233333,0,862
"859",500,100,0.4,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.49583002233333,1685,3055
"860",500,200,0.6,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.03583002233333,459,595
"861",500,100,0.4,0.6,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.27783002233333,249,837
"862",400,200,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.85583002233333,1788,3415
"863",400,100,0.6,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.22383002233333,370,783
"864",400,200,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.77683002233333,1743,2336
"865",500,100,0.7,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.30183002233333,71,861
"866",400,100,0.6,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.12783002233333,1125,1687
"867",500,300,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.02583002233333,585,585
"868",500,100,0.4,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,5.53383002233333,1535,4093
"869",400,100,0.4,0.6,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.38583002233333,1399,1945
"870",300,100,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.25583002233333,815,815
"871",400,100,0.7,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.83783002233333,697,1397
"872",400,100,0.5,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.44883002233333,1841,3008
"873",500,100,0.7,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.00283002233333,1040,1562
"874",400,100,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.18483002233333,297,744
"875",500,100,0.6,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.59383002233333,1517,3153
"876",400,100,0.5,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.23983002233333,1074,1799
"877",500,200,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-1.59483002233333,0,154
"878",300,100,0.6,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.78583002233333,972,1345
"879",400,200,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.05183002233333,212,611
"880",400,100,0.6,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.58783002233333,1746,3147
"881",500,100,0.4,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.73483002233333,1609,2294
"882",500,200,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,1.75183002233333,311,311
"883",500,100,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.03483002233333,1368,2594
"884",500,300,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-3.34383002233333,773,1903
"885",500,100,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.38883002233333,220,948
"886",400,100,0.4,0.5,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.45383002233333,276,1013
"887",500,100,0.5,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.58383002233333,655,1143
"888",400,200,0.7,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.65083002233333,418,1210
"889",500,100,0.4,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-3.41583002233333,1208,1975
"890",500,300,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.38783002233333,578,947
"891",300,100,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.18383002233333,892,1743
"892",500,200,0.6,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-6.67383002233333,1456,5233
"893",500,100,0.6,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-1.67083002233333,0,230
"894",500,200,0.5,0.6,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.53783002233333,682,1097
"895",500,100,0.5,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.50383002233333,1994,3063
"896",500,100,0.3,0.4,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.54183002233333,232,1101
"897",300,100,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.95383002233333,1671,3513
"898",500,200,0.4,0.5,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.35783002233333,980,1917
"899",500,200,0.7,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.15083002233333,1376,2710
"900",500,100,0.6,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.43683002233333,2444,2996
"901",300,100,0.7,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.62883002233333,687,1188
"902",400,100,0.6,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.56883002233333,457,1128
"903",500,100,0.5,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.83383002233333,1455,2393
"904",500,200,0.7,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.63683002233333,678,1196
"905",400,100,0.9,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-1.94083002233333,23,500
"906",400,200,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-4.31183002233333,1535,2871
"907",300,100,0.6,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,1.71183002233333,271,271
"908",400,100,0.5,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.63083002233333,597,1190
"909",500,200,0.5,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.42583002233333,542,985
"910",400,100,0.5,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.40083002233333,1275,1960
"911",400,100,0.5,0.6,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.25383002233333,110,813
"912",500,100,0.3,0.5,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.26083002233333,138,820
"913",500,100,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,1.87883002233333,2.99999999999994,438
"914",400,100,0.7,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,6.48483002233333,2821,5044
"915",500,200,0.6,0.7,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.65183002233333,750,1211
"916",500,100,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.13383002233333,306,693
"917",500,200,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.47783002233333,1349,2037
"918",400,100,0.7,0.8,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,2.16983002233333,618,729
"919",400,100,0.8,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,1.90383002233333,93.0000000000001,463
"920",500,300,0.8,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.90283002233333,921,1462
"921",500,200,0.6,0.9,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,-2.68383002233333,545,1243
"922",300,100,0.7,1,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,3.62383002233333,1407,2183
"923",500,100,0.4,0.5,13,0.0045572802324,0.683693403333333,1.44083002233333,0.469360137433333,0.120966113173333,0.694340166776667,4.39583002233333,1994,2955
"924",500,100,0.4,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.02371202093333,123,904
"925",300,100,0.7,0.9,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-3.19671202093333,1377,2077
"926",500,100,0.4,0.8,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.28671202093333,509,1167
"927",500,300,0.8,0.9,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.33371202093333,769,1214
"928",500,100,0.5,0.7,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,1.38671202093333,0,267
"929",400,100,0.5,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.16571202093333,158,1046
"930",500,100,0.8,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,4.09171202093333,2181,2972
"931",400,100,0.8,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.36771202093333,809,1248
"932",400,200,0.7,0.8,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-2.65771202093333,941,1538
"933",500,100,0.6,0.8,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,1.67971202093333,38,560
"934",500,100,0.6,0.9,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,2.94271202093333,802,1823
"935",500,300,0.8,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,1.77171202093333,39.9999999999999,652
"936",500,300,0.9,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,-1.27571202093333,0,156
"937",500,100,0.6,1,14,0.00300663736619067,0.858389727666667,1.11971202093333,0.3665705121,0.0689702883766667,0.8355114666,5.34871202093333,2126,4229
