"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"5159",267,141,50,111.5508,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.90469983603333,544,2922
"5160",35,147,265,70.1675,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,1.63469983603333,0,652
"5161",128,171.025,293,230,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,9.03969983603333,2893.18,8057
"5162",85.1249,195,246,121,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.63069983603333,777.8,1648
"5163",90,157,218.228,146,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.92169983603333,2699.39,3939
"5164",40,177,289,117.0609,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,5.65469983603333,1375.8,4672
"5165",124,156,246,203.654,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.52569983603333,3386.59,5543
"5166",293,233,131,171.7137,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-7.23169983603333,3141.2,6249
"5167",52,191.3091,257,119,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.79269983603333,0,2810
"5168",54,222.0767,272,86,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.75069983603333,2462.7,5768
"5169",285,86,42.3622,217,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.16969983603333,1991.9,5187
"5170",248,165,46,122.3349,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.20169983603333,478.78,1219
"5171",205,101,35.9532,86,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.41369983603333,1181.46,2431
"5172",142.9261,223,298,194,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.68269983603333,2206.14,3700
"5173",255,146,85,182.346,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.42269983603333,1662.86,3440
"5174",36,132.0805,283,113,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,1.83269983603333,48.9799999999999,850
"5175",39,100,158,80.6942,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,50,4579.8,49017.3001639667
"5176",210,122,47.2593,94,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.06169983603333,1092.34,3079
"5177",251,218,107,141.9429,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.65769983603333,1311.1,2675
"5178",297,228.7713,161,221,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.76069983603333,3768.8,5778
"5179",86,179.7826,238,139,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.22069983603333,1798.6,6238
"5180",55,226.5215,295,90,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,11.1876998360333,4504.53,10205
"5181",72,123,183.3187,108,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.17869983603333,1639.63,5196
"5182",221.4987,110,61,166,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.62569983603333,745.8,3643
"5183",46.3955,124,214,105,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.24269983603333,1981.1,3260
"5184",32,64.6739,228,147,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.08069983603333,819.8,3098
"5185",281,234,166,200.8649,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,13.0416998360333,6666.09,12059
"5186",232,180,59.5354,112,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,12.6466998360333,6007.33,11664
"5187",77.9836,210,287,135,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-2.94769983603333,404,1965
"5188",44,105,201.4052,106,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,1.86669983603333,0,884
"5189",64.0041,136,280,162,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.43769983603333,1303.36,6455
"5190",274,97,33.2771,122,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.29769983603333,1249.6,2315
"5191",92,139.9692,260,182,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,1.97669983603333,0,994
"5192",268,134.4648,86,151,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.27869983603333,255.49,2296
"5193",261.3522,204,90,128,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.58769983603333,1409.7,5605
"5194",300,189,131.6394,210,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.92769983603333,1769.2,2945
"5195",76.7358,121,162,107,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.23869983603333,2423.1,4256
"5196",47,102,284,139.3325,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.13069983603333,56.1600000000004,1148
"5197",37.6023,76,299,171,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.34769983603333,1174.76,2365
"5198",259,124,32.1509,123,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.63469983603333,1479.64,3652
"5199",59,99,180.8331,128,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-10.3446998360333,4909.65,9362
"5200",97,184,273.8797,147,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.65469983603333,745,3672
"5201",240,183,124,172.5334,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-7.41469983603333,3187.43,6432
"5202",197,90,50.3627,139,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,1.82569983603333,510.9,843
"5203",256,142.2412,48,149,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,10.0606998360333,3801.13,9078
"5204",68.4697,119,266,173,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.92069983603333,899,1938
"5205",252,183,104,163.2281,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.79069983603333,2764.6,4808
"5206",33.5172,132,265,123,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.66069983603333,2406.84,5678
"5207",216.7874,117,58,127,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.87769983603333,1256.4,3895
"5208",234.7675,191,97,140,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.04169983603333,1926.9,4059
"5209",175.737,128,94,141,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-16.9196998360333,5633.65,15937
"5210",296.8188,231,110,169,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.03669983603333,1335.62,3054
"5211",89.8811,191,248,126,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.62969983603333,433.89,1647
"5212",257,114,33.0417,80,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.50869983603333,738.17,1526
"5213",128,223,283,163.746,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.02269983603333,711.899999999999,2040
"5214",235,167.8223,128,183,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,11.8646998360333,4836.57,10882
"5215",276,229,123.1652,158,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.91269983603333,2489.45,5930
"5216",58,93,160.1078,126,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-1.96369983603333,483.02,981
"5217",57,163,216.5706,97,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.77669983603333,604.769999999999,1794
"5218",76,130,245,160.2041,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.92669983603333,1433.97,3944
"5219",189,130,66,102.1685,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.67569983603333,671.8,1693
"5220",243,87,47,159.5854,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.42169983603333,2713.33,6439
"5221",139,205.7561,271,214,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-12.5436998360333,4692.99,11561
"5222",117.1301,150,240,201,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.78569983603333,1229.03,2803
"5223",291,135.1494,74,197,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.95169983603333,791.97,2969
"5224",179,97.2562,47,101,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.03469983603333,1373.72,3052
"5225",233.3288,96,55,143,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.38869983603333,1666.66,5406
"5226",238,157,96.2042,171,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.92469983603333,1777.8,3942
"5227",36,117,246.6045,143,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.27369983603333,1302.77,3291
"5228",283.1057,178,93,190,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.86769983603333,2541.7,4885
"5229",262,168,38.8462,148,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-15.2226998360333,4648.87,14240
"5230",255.7032,170,75,156,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.02569983603333,1324.02,3043
"5231",269,200.5645,115,155,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.57869983603333,3125.6,5596
"5232",276.708,237,160,192,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.70269983603333,2096.15,3720
"5233",59.2377,111,242,163,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.84469983603333,828.6,2862
"5234",46,150,286,131.0204,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,9.46969983603333,2793.19,8487
"5235",286,170,127.7165,202,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.19169983603333,1198.74,3209
"5236",219.9473,155,72,103,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.94369983603333,3872.8,6961
"5237",92,142.6763,289,214,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,16.4646998360333,7207.5,15482
"5238",184.1219,141,79,112,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.75169983603333,1273.79,3769
"5239",193,103,39.804,135,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.56669983603333,1243.2,2584
"5240",73,135.6034,192,111,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-7.61969983603333,4032.2,6637
"5241",272,204,41,79.997,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.76669983603333,3171.19,6784
"5242",140.4468,206,284,197,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.57269983603333,988.31,2590
"5243",278,181,41,73.5685,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.54769983603333,389.79,1565
"5244",299,226,151.3367,212,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.44569983603333,1282.1,2463
"5245",51,84,286.1269,207,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.44369983603333,1669.3,5461
"5246",244,155.1241,90,170,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,8.14869983603333,2500.5,7166
"5247",38.3472,89,294,152,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.44369983603333,815.11,2461
"5248",76,142,227.2887,135,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,7.64169983603333,1518.3,6659
"5249",33,125,288.0508,180,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-7.20269983603333,3476.89,6220
"5250",172,218,295.5577,227,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-2.06869983603333,845.69,1086
"5251",90,121.9186,206,154,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.56969983603333,374.8,2587
"5252",84.3892,167,232,142,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.68569983603333,0,1703
"5253",82,117.2733,162,125,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-2.85269983603333,1128.1,1870
"5254",132,202,259.7662,180,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.40469983603333,2033.46,5422
"5255",218.5599,86,32,185,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-8.11469983603333,3353.9,7132
"5256",191,148,52,100.5618,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.26669983603333,1501.29,5284
"5257",133,180,285.3243,232,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-3.96469983603333,1857.2,2982
"5258",205,130,71,112.2706,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.90069983603333,755.05,1918
"5259",103.3534,150,252,187,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-10.2966998360333,4061.1,9314
"5260",170,205,262,217.4678,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.68769983603333,3057.6,5705
"5261",267,192,90,139.2965,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-7.69369983603333,4254.3,6711
"5262",64.0059,169,296,154,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,5.44269983603333,1655.05,4460
"5263",166,213,291.1944,234,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.31369983603333,855.200000000001,1331
"5264",35,73.3212,123,77,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.65369983603333,1640.77,3671
"5265",42.7407,96,196,93,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,2.75469983603333,802.04,1772
"5266",113,168,253.2167,187,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-9.72669983603333,4551.57,8744
"5267",74,130.8935,252,143,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,6.92169983603333,2891.79,5939
"5268",266,73.0301,35,201,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.36469983603333,1245.77,2382
"5269",256,179,79.7064,150,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.71669983603333,1425.63,4734
"5270",87,210,277.1856,124,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-4.99269983603333,1331.4,4010
"5271",31,100.9961,295,146,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,5.67469983603333,2615.56,4692
"5272",30,62,128,77.3563,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,3.67369983603333,1428.4,2691
"5273",67,144,227,112.6158,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-2.28069983603333,437.82,1298
"5274",272,141.8237,91,156,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,4.16569983603333,645.6,3183
"5275",272,232,189,221.9482,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-5.27369983603333,2683,4291
"5276",250,204,152,189.8031,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-6.21369983603333,2685.89,5231
"5277",92.1644,172,261,156,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,-11.4606998360333,4995.91,10478
"5278",77,211,242,108.2796,30,0.0159332228938333,0.974302917,0.391858111633333,0.982699836033333,0.472679113533333,0.904739567866667,0.962829638866667,14.0376998360333,9192.3,13055
"5279",228,64.6739,32,147,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.942966955466667,189.76,387
"5280",280,162,64.0041,136,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.57996695546667,564.2,1024
"5281",172,218,295.5577,227,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.979966955466667,0,424
"5282",192,111,73,135.6034,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.05996695546667,772.47,1504
"5283",38.8462,168,262,148,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.46396695546667,960.71,1908
"5284",35,73.0301,266,201,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.09796695546667,271.76,2542
"5285",204,140,58,100.5641,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.936966955466667,127.2,381
"5286",267,233.3841,163,202,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.24796695546667,351.6,1692
"5287",39.804,103,193,135,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.47896695546667,153.11,923
"5288",131,233,293,171.7137,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.60796695546667,872.64,2052
"5289",295,239,107.9837,143,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.45796695546667,427.43,1902
"5290",59,115,269.3988,139,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.90796695546667,831.7,1352
"5291",265,70.1675,35,147,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.26096695546667,510.48,705
"5292",140.4468,206,284,197,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.36696695546667,687.1,1811
"5293",248,165,46,122.3349,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.27096695546667,242.1,715
"5294",257,134.2821,102,204,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.48196695546667,865.6,1926
"5295",267.2589,184,80,139,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.13696695546667,1025.7,1581
"5296",60,147.1857,244,118,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.09296695546667,285.19,537
"5297",33.2771,97,274,122,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.58096695546667,457.8,1025
"5298",205,86,35.9532,101,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.791966955466667,0,236
"5299",264,140.3555,72,136,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.01296695546667,840.42,1457
"5300",240,201,117.1301,150,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.37296695546667,455.83,817
"5301",293,209,177.1271,252,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.21396695546667,489.73,1658
"5302",43,92.3709,260,210,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.82596695546667,148.2,1270
"5303",124,182,277.912,199,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-3.45496695546667,1541.91,2899
"5304",50.3627,90,197,139,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.54196695546667,594.32,986
"5305",88,130.8132,229,166,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.67296695546667,825.63,2117
"5306",166,200.8649,281,234,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.57196695546667,1187.91,2016
"5307",259,124,32.1509,123,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.98396695546667,499.3,1428
"5308",257,119,52,191.3091,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.45596695546667,879.8,1900
"5309",148.9983,187,278,239,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,2.07296695546667,583.7,1517
"5310",90.4721,163,268,155,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,4.11096695546667,1906.18,3555
"5311",86,139,238,179.7826,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,1.01996695546667,0,464
"5312",252,163.2281,104,183,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,3.25496695546667,1033.18,2699
"5313",288.0508,180,33,125,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.90996695546667,517.89,1354
"5314",284,139.3325,47,102,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,0.847966955466667,292,292
"5315",72.1965,200,290,132,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-0.999966955466667,230.2,444
"5316",52,100.5618,191,148,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-1.96896695546667,556.06,1413
"5317",245,136,90.0296,189,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,4.54596695546667,1383.87,3990
"5318",271,217.342,155,200,31,0.0341242098268,1.03991296676667,0.7658374633,0.555966955466667,0.522578323433333,0.9291175921,0.948864539,-2.52796695546667,541.4,1972
