"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1891",0.9,0.54,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.7266377152,1282,2216
"1892",0.2,0.16,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-6.8476377152,3216,5337
"1893",0.3,0.24,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-9.1356377152,3709,7625
"1894",0.8,0.48,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.1136377152,2603,2603
"1895",0.4,0.16,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.1266377152,1418,3616
"1896",0.9,0.45,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-7.1166377152,2758,5606
"1897",0.1,0.09,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-12.3686377152,4816,10858
"1898",0.4,0.28,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-9.2036377152,4469,7693
"1899",0.8,0.64,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.2456377152,1070,1735
"1900",0.2,0.18,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.4096377152,1198,1899
"1901",0.6,0.48,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.0126377152,2244,3502
"1902",0.6,0.42,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.5586377152,1200,3048
"1903",0.4,0.32,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.4706377152,2306,3960
"1904",0.5,0.3,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.7536377152,1061,2243
"1905",0.7,0.28,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.5026377152,1324,1992
"1906",1,0.9,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.0516377152,630,1541
"1907",0.2,0.1,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.3006377152,1062,3790
"1908",0.2,0.14,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-11.5796377152,3355,10069
"1909",1,0.8,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.2906377152,1170,2780
"1910",0.5,0.45,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.1936377152,867,1683
"1911",0.6,0.3,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.7866377152,672,1276
"1912",0.2,0.08,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.7866377152,1612,4276
"1913",0.1,0.03,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.4026377152,1424,2892
"1914",0.5,0.25,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.8576377152,460,1347
"1915",0.1,0.06,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,12.2506377152,4714,10740
"1916",0.4,0.36,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-10.7846377152,4752,9274
"1917",1,0.5,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.1476377152,1053,1637
"1918",1,0.6,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.8346377152,1920,3324
"1919",0.7,0.49,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,12.3716377152,4350,10861
"1920",0.1,0.08,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.5826377152,1970,3072
"1921",0.8,0.72,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-12.5536377152,4511,11043
"1922",0.7,0.63,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-6.2276377152,2089,4717
"1923",0.3,0.21,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-7.5726377152,2434,6062
"1924",0.3,0.27,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.3746377152,1244,1864
"1925",0.2,0.12,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.7626377152,1376,3252
"1926",0.7,0.42,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.8426377152,374,1332
"1927",0.3,0.12,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,11.9706377152,3774,10460
"1928",0.5,0.15,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-6.2176377152,2357,4707
"1929",0.9,0.27,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.9796377152,991,1469
"1930",0.6,0.36,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.1416377152,749,1631
"1931",0.1,0.05,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,6.3366377152,3056,4826
"1932",0.8,0.56,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.5066377152,0,996
"1933",0.5,0.2,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-6.6076377152,2760,5097
"1934",0.3,0.18,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,12.6256377152,3792,11115
"1935",0.1,0.04,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,12.4136377152,4242,10903
"1936",0.5,0.35,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-8.2646377152,3424,6754
"1937",0.4,0.24,0.6,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.4626377152,880,1952
"1938",1,0.3,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.3226377152,556,1812
"1939",0.7,0.35,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.2786377152,494,1768
"1940",0.3,0.09,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.7176377152,2213,3207
"1941",0.8,0.4,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.5666377152,2144,4056
"1942",0.7,0.56,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.3916377152,1311,2881
